,pvals_adj,logfcs,names,is_de
2465,0.22024862660325517,-0.7461655139923096,fiu,0
2062,0.09304685409598208,-0.7453610301017761,agaB,0
1816,0.045462629384839234,-0.7442915439605713,cirA,0
3945,0.9321725973285657,-0.7441489100456238,ygeG,0
846,0.00025681841159890624,0.7431756258010864,dhaL,0
797,0.00015204075112264503,0.7428715825080872,mglC,0
1836,0.048284904712231486,0.7347461581230164,ydeS,0
2743,0.33013663552552913,0.7316864728927612,rutF,0
2503,0.2342076448467421,0.7314029932022095,araE,0
973,0.0007544812067408059,-0.7303524017333984,glpD,0
1755,0.03782730382974236,0.727289080619812,ybcN,0
1787,0.04271139884408619,0.7243092656135559,nikC,0
775,0.0001155597523976529,-0.7169420719146729,mscS,0
2303,0.1635381788507176,0.7129307985305786,yhdU,0
1129,0.00218324416240185,0.7125009298324585,yliF,0
1827,0.048284904712231486,0.7119346261024475,yhiD,0
847,0.0002639614170772789,0.7105583548545837,fucA,0
777,0.0001155597523976529,-0.7103569507598877,rsxB,0
1574,0.02197308637645902,0.7075055241584778,nrfC,0
914,0.00043886232988091126,0.703597903251648,bsmA,0
1585,0.022699272969104005,0.6977843046188354,idnK,0
875,0.0003103974029280276,0.6935279965400696,nrdG,0
855,0.00026875932771743406,-0.6926913857460022,xanP,0
1238,0.004594638509887374,0.6920454502105713,ybdD,0
2194,0.133744182263328,0.6909279227256775,yhhH,0
1498,0.016484635976981327,-0.6877928972244263,ydfA,0
1093,0.0017101521715625623,0.6872248649597168,hyaE,0
813,0.00017778009701997227,0.6868016719818115,nuoH,0
1014,0.0009701705870610534,0.6867624521255493,yjiL,0
1664,0.02907524585749626,-0.6856003999710083,ybaA,0
811,0.00017778009701997227,-0.6839633584022522,purM,0
920,0.00043886232988091126,0.6819028258323669,dppC,0
1245,0.004789981272610517,0.6814632415771484,ridA,0
1620,0.025022698776378666,0.6814538836479187,ydcS,0
1086,0.0015969188750802677,0.678886890411377,ddpC,0
986,0.0007861984227016711,0.6747746467590332,pspD,0
839,0.00025164300746466443,-0.6720677614212036,aroM,0
2125,0.11219136804883918,0.6716991066932678,borD,0
1039,0.001132526022062289,-0.6695789694786072,yfcF,0
2288,0.15777312507519548,0.6681104302406311,ygdR,0
1155,0.002593348426876404,0.6666598916053772,xisE,0
1189,0.0032813453205765134,0.6666205525398254,citC,0
1543,0.019610614994520503,0.6663621664047241,yqeI,0
773,0.0001155597523976529,0.6653850078582764,leuO,0
1465,0.014551517494174918,0.6629572510719299,yfjX,0
2392,0.1929133958422493,0.6622307300567627,hyfD,0
1367,0.00977651050701422,0.6618502736091614,fdnG,0
2004,0.0788806251866905,0.660205602645874,torI,0
3146,0.5064833794654601,-0.6601464748382568,ynfN,0
948,0.0005900928050865773,-0.6584888696670532,yciF,0
1011,0.0009459197194254461,0.6534005999565125,kbaZ,0
858,0.0002758929468339752,0.6533262133598328,ydjI,0
2229,0.14334900520370447,-0.6504209041595459,yoeI,0
862,0.0002815701389302751,-0.6498783230781555,udk,0
819,0.00018755020215054257,-0.6488293409347534,ldtB,0
1500,0.016691549166047995,0.6474761366844177,yhhA,0
881,0.0003258466898123503,0.6470640301704407,sdaB,0
1252,0.0049929025511969635,-0.6449416875839233,ydcI,0
852,0.00026875932771743406,0.6446594595909119,glnL,0
2742,0.33013663552552913,-0.6418796181678772,sieB,0
1217,0.003884104627240687,0.6390461921691895,focA,0
1058,0.001238330258355597,-0.6376417279243469,yciE,0
829,0.00023195811025287708,0.6376178860664368,gdhA,0
1078,0.0014920744773684075,-0.6363994479179382,yedR,0
802,0.0001606634438634679,0.634982705116272,tusA,0
2246,0.1452475444723903,0.6342920064926147,eutN,0
1493,0.01617197144940757,0.6341108083724976,yacL,0
1096,0.0017489948998422533,-0.6338913440704346,xylE,0
957,0.0006535111919956683,0.6271257996559143,bfr,0
1059,0.0012694811343050916,-0.626294732093811,purE,0
1171,0.0028217856192818804,0.6197199821472168,gltF,0
1041,0.001132526022062289,0.6182624101638794,dppB,0
774,0.0001155597523976529,0.6176112294197083,nuoJ,0
1389,0.011412195723760649,0.6165602803230286,citE,0
1479,0.015635725493571066,-0.616480827331543,gpt,0
886,0.0003258466898123503,0.6163685917854309,eco,0
1201,0.0035710262242334354,-0.6148928999900818,thiF,0
1052,0.001238330258355597,0.6144359707832336,fucP,0
1634,0.02585311106707123,0.6139139533042908,alaE,0
1111,0.0020483974532627446,-0.6138709783554077,oxc,0
1417,0.012138083879162764,0.6107737421989441,yagF,0
1467,0.014551517494174918,0.6105071306228638,dctR,0
2331,0.17305372639939226,-0.6097245812416077,uof,0
1048,0.001238330258355597,0.6070637106895447,ygdI,0
1262,0.005426807768943655,0.606853187084198,ygcP,0
1012,0.0009459197194254461,-0.6064746379852295,mqsA,0
2789,0.34694940242696026,-0.6064578294754028,ydaF,0
1402,0.011798940381248563,0.60630202293396,yibA,0
833,0.00023195811025287708,0.6032279133796692,fliS,0
803,0.00016524936763246385,-0.60286545753479,yeiR,0
1592,0.022699272969104005,0.6000747084617615,mcrB,0
983,0.0007861984227016711,0.5992123484611511,crfC,0
2165,0.1242474729798494,0.5990889668464661,yhaL,0
941,0.0005489773310065144,-0.5989778637886047,queD,0
1315,0.00745460229117448,0.5983899235725403,pspG,0
942,0.0005489773310065144,-0.5980976819992065,ybjE,0
3604,0.7683810575007216,0.5975419282913208,tdcR,0
895,0.00036097529801574916,0.5972205400466919,nuoI,0
1764,0.03910567003084784,0.5952336192131042,codA,0
1205,0.0035710262242334354,-0.5944681763648987,frc,0
3324,0.5956917910008244,-0.5906942486763,ybiX,0
1016,0.0009910997134019853,-0.5896955132484436,mepH,0
1910,0.06114319306097913,0.5885436534881592,ymcE,0
1236,0.004594638509887374,0.5871029496192932,yajI,0
2972,0.42773726621464164,0.5855252742767334,ygiZ,0
954,0.0006197451542593855,0.5841436982154846,yiiS,0
2772,0.3414125088003986,0.5838826894760132,cydX,0
782,0.00011891579841320825,0.5832175612449646,yihL,0
2317,0.16909701712892625,0.5814542770385742,gadA,0
938,0.0005078575902942052,0.5801486372947693,wcaK,0
1156,0.002593348426876404,0.5770681500434875,yagE,0
953,0.0006197451542593855,-0.5758253931999207,yedA,0
1737,0.036205011440270655,0.5747824907302856,cheB,0
923,0.00046230681590170433,0.5674057006835938,murQ,0
894,0.00036097529801574916,-0.565055787563324,cobS,0
2933,0.41019082705249127,0.559851884841919,rutE,0
776,0.0001155597523976529,0.5596018433570862,cytR,0
1539,0.019233430978761464,0.5595150589942932,yfhL,0
1123,0.002131720856217528,-0.5591105818748474,moaE,0
1466,0.014551517494174918,-0.5589289665222168,glpE,0
1265,0.005426807768943655,0.5573475360870361,alsB,0
1102,0.0017870355373734922,0.5550013184547424,nuoL,0
1412,0.012009550692240448,0.5536231398582458,endA,0
1071,0.0014920744773684075,-0.5535309314727783,pdhR,0
1341,0.008386523060380102,0.5511745810508728,fadL,0
901,0.0003899596054112522,-0.5503443479537964,yncD,0
1323,0.00745460229117448,0.5502269268035889,tap,0
1533,0.01855862895527829,0.5495172739028931,yliE,0
1261,0.005426807768943655,-0.5491135716438293,bluF,0
2115,0.10916038196936835,0.5486119985580444,ymfD,0
786,0.00012143488076931056,-0.5473160743713379,ychF,0
1527,0.018282853354957898,-0.5472811460494995,thiS,0
1723,0.034443749073071905,0.5471097826957703,hsdS,0
3583,0.7573954175741895,0.5469111204147339,safA,0
1121,0.002131720856217528,-0.5448698401451111,kefF,0
2322,0.16909701712892625,-0.5438855290412903,yfcV,0
1070,0.0014920744773684075,0.542413055896759,pspB,0
861,0.0002815701389302751,-0.541333019733429,ycgM,0
1468,0.014551517494174918,-0.5408897995948792,btuE,0
828,0.00022080166700089244,0.5408018827438354,epd,0
921,0.00046230681590170433,0.5405572652816772,yhbS,0
1660,0.02856008677468868,0.5385246276855469,yghW,0
1619,0.025022698776378666,0.5381596684455872,ulaB,0
2318,0.16909701712892625,0.5348685383796692,yecT,0
1796,0.04271139884408619,0.5342329740524292,araC,0
1536,0.019233430978761464,-0.5332826972007751,yehY,0
1859,0.052854042046392165,-0.532322883605957,mgtL,0
999,0.0008621544944619684,0.5320624709129333,yeaC,0
1517,0.017672663983262577,0.5312728881835938,caiE,0
969,0.0007383381704184548,-0.5307009220123291,lpxT,0
1203,0.0035710262242334354,0.5303794145584106,yfeD,0
2055,0.0904856612944686,-0.5294897556304932,yahC,0
2820,0.35944530030652205,-0.5291485786437988,citD,0
1567,0.020915874835070344,0.5280855298042297,yfjH,0
3041,0.46232141272193744,-0.527815043926239,ybeT,0
2252,0.1469047889883725,-0.5276800990104675,yghS,0
2282,0.15777312507519548,0.5269652605056763,ybgD,0
1575,0.02197308637645902,-0.5262293219566345,amyA,0
1084,0.0015597935924617505,-0.5246045589447021,chrR,0
1172,0.0028217856192818804,0.5236750245094299,yccM,0
1711,0.03337582769305578,0.5224713683128357,arnF,0
2349,0.17625299331614083,0.5212782025337219,yhiM,0
1439,0.013114585839700718,-0.520986795425415,thiE,0
939,0.0005214161502066275,-0.5204948782920837,rhtA,0
1639,0.0267890050985285,0.5190266370773315,xylF,0
1072,0.0014920744773684075,-0.5181893110275269,mltB,0
1666,0.029386979607934998,0.517341136932373,agaS,0
792,0.00012808127835945901,-0.5163416862487793,pstC,0
1604,0.023432112208861405,-0.514953076839447,emrY,0
1277,0.005881089807591697,0.5147202610969543,fsaB,0
2663,0.29524144629863863,0.5117626786231995,nanE,0
1358,0.009422817099633978,-0.5115765929222107,pyrC,0
1213,0.003884104627240687,-0.5113756656646729,moaB,0
2514,0.23902668663770057,0.5102377533912659,fixA,0
1388,0.011235384541901285,0.5101603269577026,rhmD,0
955,0.0006197451542593855,0.5101158022880554,nuoC,0
2773,0.3414125088003986,0.5095992088317871,yehK,0
1356,0.009067411982268313,-0.508430004119873,rimO,0
3263,0.5572227237545277,0.5081935524940491,araJ,0
821,0.00019734886080519153,0.5079152584075928,gspL,0
812,0.00017778009701997227,-0.507341742515564,ppsR,0
1637,0.026341509429433543,-0.5069218277931213,cbrA,0
1462,0.014320485377134325,0.5057761669158936,fliR,0
1247,0.004789981272610517,0.5053768157958984,yqiI,0
845,0.00025681841159890624,0.5046606659889221,pepT,0
918,0.00043886232988091126,-0.5041064023971558,yiaJ,0
980,0.0007861984227016711,-0.503889799118042,thiC,0
3336,0.6004993888212183,0.5034140348434448,ninE,0
1300,0.006622829557278495,-0.5013694167137146,ydcL,0
808,0.00016890999949891437,-0.4998290538787842,ghrB,0
961,0.000686137862693423,-0.49964970350265503,ychJ,0
2734,0.32393288353695676,0.4996410608291626,ydeR,0
1134,0.002228039761109612,0.499624103307724,hofB,0
2021,0.08343248241433812,0.4992689788341522,ftnA,0
1912,0.06114319306097913,0.49906814098358154,ompT,0
1115,0.0020483974532627446,-0.4989001452922821,acpH,0
1442,0.013364823930153365,0.49887990951538086,hyaD,0
806,0.00016890999949891437,-0.49838724732398987,ydiK,0
1081,0.0015597935924617505,0.49821600317955017,yjhQ,0
1595,0.023135348701416668,0.4981127381324768,motA,0
867,0.00029666799009804535,0.49555686116218567,nuoE,0
2321,0.16909701712892625,-0.49518778920173645,ypdK,0
1136,0.0023283806359418514,-0.49518632888793945,rdgC,0
885,0.0003258466898123503,0.4942479431629181,yihV,0
993,0.0008621544944619684,-0.4941924512386322,thiD,0
2378,0.1888609323214455,-0.49360859394073486,yciG,0
1565,0.020529878709828475,-0.49291759729385376,psiF,0
1792,0.04271139884408619,-0.49255338311195374,mcbR,0
2976,0.43057208803566666,-0.4918336868286133,fryB,0
1225,0.0040416998419302705,-0.4898644983768463,secG,0
2214,0.13692955238517635,-0.4894098937511444,ydaG,0
960,0.000686137862693423,0.48797526955604553,galT,0
1459,0.014063899470178082,0.4876689314842224,nuoK,0
1137,0.0023283806359418514,0.48739829659461975,csiE,0
1204,0.0035710262242334354,-0.48454537987709045,yoaF,0
2852,0.37655154328616897,-0.4836637079715729,yghT,0
1528,0.01855862895527829,-0.4823888838291168,yigI,0
3816,0.8763397047431093,0.4819796085357666,pptA,0
1440,0.013364823930153365,0.4812537133693695,fliT,0
3576,0.7528867007944076,-0.48110172152519226,ydaE,0
3626,0.7862241645618278,0.4809134006500244,yiaW,0
3006,0.4446409954070007,-0.48042961955070496,ybcI,0
1098,0.0017489948998422533,-0.479767382144928,ybgC,0
1035,0.001132526022062289,-0.4791952967643738,apt,0
1030,0.0010844396217629482,0.4788033068180084,lysU,0
1679,0.029914937952219778,0.4783148765563965,psuG,0
1508,0.016691549166047995,0.47792401909828186,yicJ,0
1709,0.03292959389422289,0.47755861282348633,torY,0
2168,0.1242474729798494,0.4767071008682251,ynfD,0
1589,0.022699272969104005,0.47632110118865967,nudI,0
1051,0.001238330258355597,-0.4734630286693573,eptC,0
2909,0.39712312284695844,-0.4733864665031433,fecR,0
1153,0.002539536594923962,0.47298741340637207,ykgE,0
2096,0.10228336330326424,0.4722241461277008,uacT,0
1631,0.02585311106707123,0.4719746708869934,dtpB,0
1266,0.005426807768943655,-0.47197234630584717,allE,0
1529,0.01855862895527829,0.4717344343662262,chbR,0
1581,0.02197308637645902,-0.47157222032546997,ypjF,0
2100,0.10344318564934948,-0.4705234467983246,dsrB,0
1108,0.0019611010749993286,-0.46965891122817993,ghxP,0
1020,0.0010393093001204873,0.4694698452949524,ansP,0
2637,0.2844108831884777,0.4693511128425598,yjdI,0
769,0.00011010364908454798,0.46825215220451355,pflA,0
2173,0.12725511832042166,0.4679069519042969,ydjO,0
1271,0.005654212580937002,0.4673752784729004,cheA,0
2338,0.17625299331614083,0.4662706255912781,yqhG,0
2027,0.08466603424730408,-0.4659329652786255,ybfP,0
1996,0.07660590175451414,0.46539345383644104,ybgS,0
908,0.0004188208876123626,0.4653525948524475,preT,0
2676,0.30086693205614334,0.4643963873386383,cspH,0
3699,0.8211502572850686,-0.46398940682411194,yjbS,0
2023,0.08343248241433812,0.4628627896308899,yehB,0
2970,0.42391074324244005,0.4627859890460968,yigG,0
1712,0.03337582769305578,0.46258625388145447,csgA,0
979,0.0007861984227016711,-0.46250438690185547,artM,0
1075,0.0014920744773684075,0.4602983891963959,lgoT,0
2922,0.40411102588941594,0.4593810439109802,ygbF,0
911,0.0004188208876123626,-0.4589102566242218,ybaN,0
1361,0.009422817099633978,0.458502858877182,pka,0
1333,0.008084911515324986,0.45806267857551575,hyaF,0
1162,0.002711145362143436,-0.45799514651298523,yneE,0
1001,0.0009008892785582733,0.4573878347873688,ybiU,0
2281,0.15777312507519548,-0.457258939743042,ybeU,0
2232,0.14334900520370447,0.45709410309791565,ybfB,0
842,0.00025681841159890624,-0.45707350969314575,acpT,0
1317,0.00745460229117448,0.456736296415329,yihN,0
1285,0.006369874420449703,0.4564110338687897,ulaD,0
1025,0.001064746010225842,-0.4559447765350342,yadS,0
780,0.0001155597523976529,0.4553126096725464,nuoF,0
1435,0.012877514465724818,0.4542047679424286,ybcL,0
1138,0.0023283806359418514,0.45387548208236694,gadX,0
1725,0.034443749073071905,0.4535742998123169,hofM,0
1414,0.012009550692240448,0.45306673645973206,yidI,0
788,0.00012143488076931056,0.4528174102306366,gsiA,0
1144,0.002435017904131653,-0.4523776173591614,gudD,0
1824,0.047774083154549986,0.45203709602355957,ydhV,0
1738,0.036205011440270655,0.4517624080181122,yihF,0
940,0.0005353143631039984,-0.45078200101852417,mreC,0
1221,0.0040416998419302705,0.4496605694293976,yahF,0
1785,0.04232292985927601,0.4488445818424225,cusC,0
1033,0.0010844396217629482,-0.44863656163215637,ompX,0
2080,0.09825169674484524,-0.4485236406326294,fdoH,0
3200,0.5268081415319972,0.4469146430492401,ycjD,0
1804,0.04408082529194344,0.4446007311344147,yjjB,0
1332,0.008084911515324986,-0.4444902837276459,purK,0
2092,0.10074837793439137,0.44435349106788635,feoB,0
1409,0.011798940381248563,-0.44405966997146606,rclC,0
1771,0.04033001173921113,0.44404375553131104,yjfZ,0
1354,0.009067411982268313,0.4439701735973358,gspO,0
3282,0.5731001125035098,0.4431628882884979,yghA,0
896,0.0003804855935529313,0.44272947311401367,hscC,0
1457,0.014063899470178082,-0.44268518686294556,yjdC,0
2110,0.10629605547676525,0.4424823820590973,ydhI,0
1861,0.052854042046392165,-0.4423077702522278,yahK,0
1554,0.019865795543442265,0.4417502284049988,tauB,0
840,0.00025681841159890624,-0.44136881828308105,nadE,0
1471,0.015095122579684718,0.44081592559814453,ivy,0
2257,0.1489055519206334,0.43984514474868774,yfjI,0
2127,0.11219136804883918,0.43978410959243774,ssuA,0
860,0.0002815701389302751,-0.4397241473197937,accC,0
1579,0.02197308637645902,-0.43952593207359314,btuD,0
1837,0.048284904712231486,0.43950843811035156,glpF,0
1319,0.00745460229117448,-0.439143568277359,exoX,0
2632,0.27898820110033,-0.43872883915901184,fecI,0
2130,0.1138119940122012,0.4386364817619324,yncJ,0
1475,0.015095122579684718,0.4381970167160034,rspR,0
1215,0.003884104627240687,0.4378323554992676,yafN,0
1141,0.002435017904131653,-0.43760520219802856,mscL,0
2803,0.35073526092217755,0.43723317980766296,nirC,0
850,0.00026875932771743406,0.43720170855522156,yjhP,0
1234,0.004417325909380207,-0.43614959716796875,ygbA,0
816,0.00018755020215054257,-0.4360266625881195,ycbX,0
2631,0.27898820110033,-0.4358377158641815,hycB,0
2781,0.3414125088003986,0.435267835855484,ygiL,0
801,0.0001606634438634679,-0.434810072183609,thiB,0
1568,0.021267643254703854,-0.43288955092430115,djlC,0
778,0.0001155597523976529,-0.4327310621738434,srkA,0
2242,0.14334900520370447,0.4324098229408264,paoD,0
1776,0.041633864703569716,-0.4322538375854492,pitB,0
1766,0.03978120092809683,0.4321894943714142,ymfL,0
1456,0.014063899470178082,0.43183788657188416,sdaC,0
1503,0.016691549166047995,0.4315520226955414,yieK,0
1275,0.005881089807591697,-0.4311639666557312,mdtB,0
1760,0.03910567003084784,0.4305786192417145,ydjH,0
1004,0.0009008892785582733,-0.43019184470176697,aroD,0
2091,0.10074837793439137,-0.4301110804080963,ccmD,0
1547,0.019865795543442265,-0.4294445812702179,ggt,0
2554,0.2533998287981321,0.4291786253452301,ydfK,0
3166,0.5127408599035952,-0.4289848804473877,ydaQ,0
2134,0.11512786321473972,-0.4288383424282074,yidB,0
943,0.0005611859008571951,-0.42871081829071045,lipB,0
1290,0.006369874420449703,0.42772307991981506,cdd,0
2664,0.29524144629863863,0.42771804332733154,yiaA,0
1815,0.045462629384839234,-0.42746108770370483,hdhA,0
971,0.0007544812067408059,0.4271255433559418,yacH,0
1076,0.0014920744773684075,-0.42601478099823,purN,0
1283,0.006140097601010482,-0.42592164874076843,hscB,0
1008,0.0009008892785582733,0.42546314001083374,ynjI,0
1686,0.03034299921895403,-0.42522290349006653,yfjP,0
2206,0.13554408880904945,0.424232542514801,ybfC,0
876,0.0003103974029280276,-0.4241802990436554,mnmA,0
1146,0.002539536594923962,0.42385730147361755,nuoB,0
1083,0.0015597935924617505,-0.4231445789337158,tmk,0
3054,0.4651058795845571,0.4230484366416931,ybeQ,0
3152,0.5064833794654601,0.4229610860347748,yjfY,0
1143,0.002435017904131653,-0.422732412815094,argO,0
1395,0.011412195723760649,0.4217309355735779,yhgE,0
2299,0.16131832351008424,0.42152002453804016,paoC,0
1742,0.0366478893116471,0.4215073883533478,psuT,0
1013,0.0009459197194254461,-0.4212813675403595,rnhA,0
2097,0.10344318564934948,0.420574814081192,ybgP,0
872,0.0003103974029280276,-0.4204534590244293,ung,0
1029,0.0010844396217629482,-0.42040514945983887,yebT,0
879,0.0003103974029280276,-0.42020127177238464,envC,0
2028,0.08466603424730408,0.4196471571922302,hofN,0
1424,0.012138083879162764,0.41950640082359314,yobF,0
1652,0.027637005057606884,0.4185231328010559,torR,0
1583,0.02197308637645902,-0.4179287552833557,pstS,0
1814,0.045462629384839234,0.4178338050842285,hofQ,0
883,0.0003258466898123503,0.417523592710495,udp,0
1028,0.0010844396217629482,0.4172910451889038,phoA,0
1765,0.03978120092809683,0.4154457747936249,yaaU,0
1940,0.06667649401516948,-0.41518956422805786,yiaC,0
1800,0.04271139884408619,0.4146752655506134,pyrI,0
2161,0.1242474729798494,0.41465455293655396,carB,0
1870,0.05443694755276771,0.4145711660385132,msrB,0
1803,0.043439593326507785,-0.4139510691165924,phoE,0
3135,0.49882171120969193,0.4132468104362488,ygeA,0
3301,0.5811875550389624,0.413136750459671,rzoR,0
3026,0.45116554105113277,0.41308072209358215,yidH,0
2312,0.16754181107236135,0.41283074021339417,eutP,0
1179,0.00300838659815774,-0.41274288296699524,hdfR,0
795,0.00013575224648691757,-0.4127243161201477,dacB,0
2157,0.12313456719941483,0.41267192363739014,ybfD,0
1385,0.011005433768161023,-0.4120652377605438,yedI,0
817,0.00018755020215054257,-0.4115733802318573,ydhP,0
2473,0.2282540377648494,0.4113845229148865,uidB,0
1644,0.027637005057606884,0.4111378788948059,ymdA,0
3727,0.8371487000158303,0.4108661711215973,yeaQ,0
1932,0.06483200304893155,-0.41051772236824036,yfdV,0
1232,0.004417325909380207,0.41009238362312317,metR,0
1339,0.008386523060380102,0.40939342975616455,galE,0
1198,0.003427644860184265,-0.4091266095638275,fepG,0
1249,0.004789981272610517,-0.4090263247489929,ydeP,0
2975,0.42773726621464164,-0.4085315465927124,yfdR,0
1056,0.001238330258355597,0.4082905948162079,puuP,0
956,0.0006197451542593855,0.4074893891811371,bhsA,0
3465,0.6762938575238855,-0.40704256296157837,ytcA,0
965,0.0007195462643584961,-0.4068829417228699,nhoA,0
1851,0.05136563387961883,-0.4064428508281708,ydgK,0
1513,0.01732863831712612,0.4063554108142853,rem,0
2356,0.17625299331614083,0.40611106157302856,yjgN,0
2872,0.38521906996738775,-0.4056515693664551,eutJ,0
2518,0.23902668663770057,-0.4055044949054718,yoaC,0
1034,0.0010844396217629482,-0.405130535364151,erpA,0
1044,0.001161197530306169,-0.404992938041687,pmrR,0
2710,0.31174859466566485,0.40491512417793274,mcrA,0
2258,0.15013061870817196,-0.40478694438934326,yqcE,0
824,0.00019734886080519153,-0.4046843349933624,eamA,0
2072,0.0971392259837038,-0.4045473635196686,yeaX,0
2018,0.08343248241433812,0.4031202793121338,eutQ,0
1023,0.0010393093001204873,-0.4019932448863983,tesA,0
1706,0.03233681068011037,0.4018802344799042,galP,0
1310,0.007183705324638558,0.401864618062973,ybiA,0
2678,0.30086693205614334,0.40177327394485474,cynX,0
2745,0.33013663552552913,0.40166211128234863,gadB,0
1571,0.021267643254703854,0.4008730947971344,yeeY,0
2472,0.22550131898758594,-0.4004952013492584,ibsD,0
3351,0.6130146186898864,0.40048590302467346,psuK,0
3537,0.7271541227594459,0.39986348152160645,hyfI,0
2793,0.34694940242696026,0.39940550923347473,mntP,0
998,0.0008621544944619684,-0.39871156215667725,gcvP,0
1641,0.0267890050985285,-0.39846163988113403,fdoI,0
1301,0.006622829557278495,0.3979785740375519,ugd,0
1464,0.014551517494174918,-0.3977181017398834,yeaJ,0
2342,0.17625299331614083,0.3975217342376709,yhjR,0
1250,0.0049929025511969635,0.39746975898742676,sthA,0
2694,0.3062206927754139,0.39720621705055237,pinQ,0
1003,0.0009008892785582733,0.3971576690673828,zur,0
947,0.0005611859008571951,-0.3968295753002167,queA,0
2269,0.15013061870817196,0.3968128561973572,ypfN,0
1021,0.0010393093001204873,-0.39604994654655457,galM,0
899,0.0003899596054112522,0.39589256048202515,yhhI,0
1908,0.06035941056157355,0.3957485556602478,yffQ,0
2122,0.10916038196936835,-0.39557862281799316,aqpZ,0
1099,0.0017870355373734922,0.3940931558609009,ybhJ,0
1454,0.013820932417437417,-0.3938286304473877,yoaG,0
1874,0.05443694755276771,0.39355987310409546,yfeS,0
1743,0.0366478893116471,0.39304640889167786,uxaB,0
3860,0.8912858592171484,0.3930031657218933,tpr,0
1126,0.002131720856217528,-0.392997682094574,macB,0
995,0.0008621544944619684,0.39257362484931946,dppA,0
3027,0.45116554105113277,0.39244574308395386,ydcD,0
3280,0.5694187951263301,0.3913114368915558,ylcH,0
1167,0.002758859436426255,0.39008069038391113,gpmM,0
830,0.00023195811025287708,-0.38996240496635437,yeiE,0
1117,0.0020483974532627446,0.38981565833091736,yajD,0
1273,0.005775674195539577,0.38863301277160645,pmrD,0
2192,0.13244440737016666,0.3878316879272461,elfD,0
1263,0.005426807768943655,-0.38729217648506165,nagB,0
2340,0.17625299331614083,0.38723185658454895,ytfT,0
1863,0.052854042046392165,0.38655903935432434,yhbX,0
1280,0.005881089807591697,-0.38624539971351624,argE,0
1259,0.005426807768943655,-0.38620638847351074,bcsG,0
975,0.000771752013651344,-0.3861338198184967,qseB,0
796,0.00015204075112264503,-0.38602587580680847,hisD,0
1425,0.012138083879162764,0.3859429955482483,iraP,0
1151,0.002539536594923962,0.3855726718902588,satP,0
2177,0.12725511832042166,-0.3853493332862854,ldrB,0
2446,0.21614048170379116,-0.38495349884033203,ytfK,0
1120,0.002131720856217528,-0.38493847846984863,yafX,0
1917,0.06114319306097913,-0.3839472830295563,yjeM,0
3264,0.5572227237545277,-0.38366493582725525,ymgC,0
997,0.0008621544944619684,0.3830486834049225,nanA,0
1817,0.045462629384839234,-0.38279446959495544,sgbU,0
1544,0.019865795543442265,0.3823530972003937,nuoA,0
2112,0.10629605547676525,-0.3823104202747345,ugpA,0
1819,0.046984073829069745,-0.3822976350784302,yhhM,0
857,0.0002758929468339752,-0.38221290707588196,flk,0
2171,0.1260046232903259,0.38203299045562744,rhaB,0
2057,0.09189273934896815,0.3817029893398285,ygfM,0
1721,0.034443749073071905,0.38152578473091125,chpS,0
835,0.00023195811025287708,-0.38092583417892456,alaC,0
1628,0.02546612916062305,-0.38057616353034973,nudG,0
3101,0.4856835621290166,0.380389004945755,yecF,0
1036,0.001132526022062289,-0.37991568446159363,rluE,0
1808,0.04408082529194344,-0.3793111741542816,mntR,0
1381,0.010818745417003804,-0.37883952260017395,rarD,0
1359,0.009422817099633978,-0.3788330852985382,ybbY,0
3902,0.9153370688144088,-0.3783111274242401,yccE,0
1400,0.011798940381248563,0.3782941997051239,ynfF,0
1094,0.0017101521715625623,-0.3782387971878052,iscS,0
1830,0.048284904712231486,-0.37815752625465393,pgl,0
1951,0.06849463303286371,0.37790170311927795,ilvA,0
1243,0.004594638509887374,-0.3772243857383728,mntS,0
916,0.00043886232988091126,-0.37676265835762024,pssA,0
1802,0.043439593326507785,-0.37657690048217773,paaG,0
2169,0.1242474729798494,0.376189649105072,lit,0
1200,0.0035710262242334354,-0.3760254383087158,nfo,0
1487,0.015939188680308275,-0.3760063052177429,alx,0
1224,0.0040416998419302705,0.375743567943573,gntP,0
1541,0.019233430978761464,0.3753643333911896,moaA,0
1114,0.0020483974532627446,-0.3749484419822693,yfcD,0
2806,0.3536667773267974,0.3748887777328491,chbG,0
1337,0.008386523060380102,-0.37460628151893616,ampG,0
1255,0.0049929025511969635,-0.3742937743663788,ppiA,0
4076,0.9926791211841324,0.3741067945957184,ddpA,0
2869,0.38521906996738775,-0.3740108013153076,ydiT,0
1979,0.07225558006537146,-0.37399592995643616,yhjG,0
3108,0.48962264406013045,0.37383249402046204,yoaK,0
2118,0.10916038196936835,-0.37319913506507874,yegS,0
2615,0.27373873935289483,0.3726561963558197,codB,0
1157,0.002593348426876404,-0.37185344099998474,cynR,0
1626,0.025022698776378666,0.3709365725517273,htrE,0
903,0.0003983363381752747,-0.3708771765232086,pabB,0
1223,0.0040416998419302705,-0.3708394467830658,gudX,0
1535,0.01855862895527829,0.3705885708332062,glpA,0
1982,0.07225558006537146,0.3701890707015991,rtcB,0
1432,0.012617865960772016,-0.3697865903377533,ldhA,0
2671,0.29524144629863863,0.36956286430358887,yagL,0
1241,0.004594638509887374,-0.3694176971912384,yhbW,0
1960,0.07049703565401204,0.3690192997455597,yfjM,0
