

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\168_antibiotic_11.19.22.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	11/19/2022
Time	11:53:24 AM
Reader Type:	Synergy H1
Reader Serial Number:	21010726
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
11:44:09	37.0	3	1	0	0	1	4	2	0	4	1	0	4	4	0	4	0	4	6	2	1	3	4	2	1	4	8	6	9	14	14	13	13	17	16	1	1	3	8	2	7	2	11	4	8	2	4	0	2	2	10	2	4	5	6	10	8	9	4	5	1	0	1	3	3	4	0	0	3	3	1	1	0	0	3	0	1	1	5	0	1	3	1	7	0	1	1	0	3	4	1	2	1	2	4	2	2
11:49:09	37.0	2	2	2	1	4	2	1	0	0	1	0	0	0	2	5	1	0	0	0	1	0	0	0	0	4	5	8	6	10	13	13	14	17	16	1	4	0	3	7	5	5	8	6	5	5	4	2	0	0	6	4	5	5	8	7	6	7	6	2	4	2	2	3	4	2	1	0	3	3	4	1	0	0	2	4	1	1	0	1	2	4	2	2	1	0	0	3	1	3	5	1	0	2	3	3	1
11:54:09	37.0	2	0	1	0	3	1	3	3	7	0	0	5	0	2	1	0	1	0	1	1	4	1	5	1	0	7	5	7	14	14	16	14	13	13	1	3	0	9	7	6	4	8	5	5	9	2	0	3	2	4	7	5	7	8	7	5	1	2	0	2	0	0	4	0	5	1	2	0	2	3	2	0	0	0	0	0	3	3	1	2	2	3	1	0	0	0	0	0	0	2	2	0	0	4	4	0
11:59:09	37.0	0	0	1	1	1	0	2	0	0	3	2	6	1	3	0	3	0	3	4	1	2	2	2	4	2	10	8	6	14	21	16	14	14	16	2	2	1	6	5	4	3	9	2	7	7	8	2	1	3	6	6	4	1	9	6	3	5	6	3	1	0	0	3	3	5	0	1	4	2	5	0	0	3	0	0	2	2	0	1	4	3	2	1	3	4	3	1	0	3	2	4	1	3	0	2	2
12:04:09	37.0	2	1	1	0	5	2	0	0	3	4	2	5	1	0	5	1	3	3	3	5	0	4	0	0	0	5	5	8	18	14	14	14	13	16	0	1	1	6	4	8	6	8	3	5	4	6	3	0	0	8	5	4	8	7	8	5	6	7	0	0	1	3	0	4	1	5	0	0	1	2	2	1	1	3	5	3	4	3	4	2	1	4	5	3	0	3	7	2	3	2	3	0	2	0	3	3
12:09:09	37.0	2	1	2	1	3	1	1	4	1	1	2	2	1	1	0	0	1	3	4	0	1	4	2	2	0	8	7	6	14	14	13	15	14	17	0	2	3	3	7	7	6	10	10	3	1	6	0	2	2	2	7	7	4	7	7	3	6	4	0	3	3	0	2	0	2	1	0	2	0	3	0	0	0	1	1	1	0	4	3	0	0	1	0	0	1	2	0	2	0	3	0	2	2	5	0	1
12:14:09	37.0	0	0	2	0	0	5	2	1	0	4	2	1	3	3	1	2	0	1	1	5	2	6	1	1	5	6	8	8	12	13	16	16	15	18	0	3	1	5	7	3	9	10	7	7	7	5	2	1	1	8	4	7	4	6	7	7	3	2	0	2	1	4	0	0	0	5	0	2	0	2	3	0	0	0	4	0	0	2	4	6	2	0	2	0	5	0	2	2	2	4	3	0	2	1	0	1
12:19:09	37.0	1	2	1	0	2	1	2	3	4	1	4	2	3	3	1	5	1	3	1	0	3	3	1	4	0	5	7	8	16	17	13	16	16	16	4	1	4	6	8	4	5	11	6	6	7	4	0	2	2	5	5	5	10	7	11	6	4	2	2	3	4	0	1	4	4	2	0	4	1	4	2	1	1	1	3	2	3	2	0	1	3	2	1	0	2	0	4	2	2	2	1	1	2	3	0	4
12:24:09	37.0	3	2	1	5	1	0	0	0	0	6	1	1	0	0	1	3	0	0	1	1	4	1	3	3	5	8	7	4	17	16	18	16	16	16	2	0	4	7	5	5	5	8	5	6	4	3	0	0	3	4	6	7	7	6	7	6	3	7	2	4	1	1	0	1	0	0	3	2	3	0	2	1	4	4	1	0	4	1	2	6	1	3	0	1	0	0	2	1	4	4	0	1	1	1	6	4
12:29:09	37.0	0	5	2	1	2	4	3	2	4	4	3	1	5	2	1	1	0	1	1	5	3	0	0	2	0	8	6	9	14	18	13	15	20	15	3	3	3	5	7	10	6	8	3	3	4	4	2	0	0	4	4	5	3	10	9	10	6	7	2	0	2	0	1	3	3	7	0	0	0	2	3	2	0	3	1	2	3	1	2	0	0	2	0	0	0	2	0	0	2	2	2	0	6	0	2	0
12:34:09	37.0	3	0	1	0	2	0	0	5	4	4	1	0	3	0	6	1	1	2	1	0	3	0	1	1	0	6	7	6	19	15	17	16	18	18	1	0	4	5	5	8	4	5	9	7	4	5	0	5	3	4	4	6	1	5	2	3	5	8	0	1	2	2	1	5	3	2	2	1	0	3	0	2	2	4	1	3	1	0	1	0	0	3	0	1	1	7	3	3	0	0	4	5	1	2	5	1
12:39:09	37.0	2	1	0	0	1	3	2	3	0	0	2	0	3	2	0	2	3	0	0	3	2	3	1	1	2	7	5	5	17	21	14	15	14	18	0	4	1	5	5	6	8	9	7	5	8	6	2	2	4	9	6	5	2	8	9	6	6	3	0	3	2	0	0	1	1	4	4	5	3	6	2	2	2	1	0	3	0	2	0	1	4	2	1	1	3	0	0	5	0	2	3	2	2	2	0	1
12:44:09	37.0	1	0	3	2	3	2	0	0	2	0	3	1	1	2	0	0	5	0	3	4	1	3	0	0	2	8	5	11	18	15	16	12	17	19	3	4	2	4	7	5	8	10	6	8	6	7	3	2	0	4	8	5	8	8	3	8	7	9	2	5	0	6	0	0	0	5	4	2	4	3	0	0	0	2	4	2	2	3	3	3	0	2	1	4	2	2	1	2	2	0	0	0	3	5	1	1
12:49:09	37.0	1	0	3	3	0	2	2	1	1	2	0	0	0	0	1	3	0	0	0	3	0	1	1	5	4	7	4	4	12	17	13	12	16	18	1	2	0	8	8	5	7	7	8	6	8	4	2	0	0	6	5	4	6	5	5	3	7	9	1	3	4	4	4	1	3	4	0	1	5	2	0	3	3	2	0	2	3	1	0	3	2	2	0	5	3	0	1	1	2	1	0	0	0	2	1	0
12:54:09	37.0	0	0	4	0	3	1	0	3	4	5	3	3	2	0	4	3	2	3	0	1	4	1	2	0	2	11	10	5	17	19	15	17	18	19	1	1	2	6	11	5	5	8	6	4	5	4	1	0	0	7	3	7	4	6	10	3	4	7	0	0	0	0	3	0	1	2	3	1	1	1	0	4	1	1	1	5	2	4	1	0	4	1	3	1	1	1	0	1	3	0	0	0	3	0	0	1
12:59:09	37.0	0	0	0	4	2	4	2	3	2	0	0	2	0	4	4	1	2	2	3	0	0	1	0	1	1	7	6	7	17	16	18	17	15	20	0	2	0	4	5	4	6	6	5	7	6	4	1	3	0	5	9	7	7	6	5	8	0	8	2	0	2	0	3	0	1	4	2	0	3	2	5	0	2	3	2	6	2	0	3	7	4	2	3	0	0	0	0	0	0	0	0	0	1	0	0	1
13:04:09	37.0	0	0	3	2	3	2	2	0	1	1	0	1	2	2	3	1	0	2	0	2	2	0	7	0	0	7	11	8	19	15	17	17	18	17	3	3	6	6	6	4	6	9	6	6	6	3	0	1	1	3	4	6	6	10	7	7	7	7	2	3	2	3	3	3	0	1	2	0	6	5	0	2	0	3	2	1	5	1	1	1	4	6	2	2	6	0	4	0	0	2	1	0	0	6	2	2
13:09:09	37.0	3	0	3	0	4	4	1	0	1	1	0	2	0	3	1	0	1	0	2	3	4	1	1	1	1	7	6	7	18	15	14	17	16	22	3	5	3	5	6	5	5	10	5	7	4	9	5	1	0	7	6	5	4	5	7	4	6	8	0	0	1	0	0	2	0	2	1	2	3	3	0	2	1	0	1	2	1	2	1	0	0	0	1	2	2	1	3	4	0	1	1	0	0	2	2	1
13:14:09	37.0	2	2	0	3	0	2	3	2	1	5	0	2	2	0	1	1	1	4	2	5	1	0	3	3	1	4	10	8	20	17	16	17	20	20	4	1	4	5	7	8	6	9	7	6	4	9	1	1	3	6	5	6	7	10	9	9	4	6	1	3	2	0	0	1	4	0	1	2	0	0	2	4	0	3	2	0	4	1	3	3	0	1	1	3	4	0	2	0	0	1	5	0	0	2	3	0
13:19:09	37.0	4	0	0	1	2	3	4	3	0	3	0	3	2	1	2	2	1	0	0	2	4	1	0	2	1	9	6	10	17	16	17	15	19	20	3	2	3	5	2	6	5	10	8	5	5	6	1	4	3	7	8	4	3	9	3	5	8	6	2	0	1	3	0	2	3	0	3	1	0	2	5	0	2	0	1	1	2	3	6	5	1	0	0	0	2	3	3	0	3	1	1	0	1	0	6	0
13:24:09	37.0	2	4	0	1	3	0	0	6	3	0	0	2	0	3	0	3	1	2	4	2	3	4	2	1	3	8	6	9	16	20	15	18	18	21	1	2	1	6	6	3	5	5	10	5	6	3	2	4	3	8	7	8	6	8	6	5	2	7	2	4	2	0	0	3	1	0	0	2	2	0	5	4	1	1	2	2	0	3	0	2	0	1	0	2	0	2	5	0	1	3	1	3	0	2	4	0
13:29:09	37.0	0	0	2	1	2	0	0	2	3	1	1	1	2	1	1	0	4	2	3	1	2	0	5	2	2	7	6	8	16	20	16	16	14	19	1	2	4	4	5	9	6	11	3	4	6	4	3	1	2	4	2	5	4	7	7	5	6	4	4	4	1	1	0	0	1	0	0	4	2	4	0	1	0	0	0	1	1	2	0	0	3	0	0	2	0	0	0	5	0	3	3	2	0	4	2	0
13:34:09	37.0	0	4	0	0	0	0	4	0	1	2	4	0	1	2	2	2	1	1	1	6	8	0	0	1	0	6	7	5	15	19	20	19	20	17	0	0	3	4	7	5	4	10	4	6	8	5	4	0	2	6	7	8	9	8	4	7	8	6	5	2	1	1	0	1	1	2	5	2	3	2	2	2	1	0	2	1	0	2	4	2	0	0	0	3	1	2	0	0	2	0	1	0	1	3	1	1
13:39:09	37.0	2	0	3	3	4	1	0	3	1	1	2	3	4	2	2	3	2	0	0	1	3	2	2	1	2	9	12	9	17	16	17	19	18	17	4	1	1	9	5	6	7	10	7	7	7	4	0	1	2	4	3	8	7	10	7	8	4	6	2	0	2	0	0	3	1	3	2	3	1	3	3	2	2	1	3	1	4	3	0	2	2	3	3	1	0	0	1	0	0	1	2	1	0	2	0	0
13:44:09	37.0	3	5	5	0	5	1	0	1	0	4	2	1	0	0	1	3	0	5	1	5	4	2	0	0	0	6	9	5	16	18	16	21	21	20	3	3	4	5	8	6	6	11	5	4	5	4	2	4	0	5	7	1	3	7	11	9	5	5	0	1	1	1	1	4	1	2	0	1	0	1	1	3	0	0	0	3	0	0	0	0	4	0	0	1	2	3	0	1	2	2	0	0	1	0	0	2
13:49:09	37.0	0	4	0	0	5	1	3	4	3	3	1	1	0	1	3	0	1	3	2	2	3	1	4	1	3	8	6	5	17	21	18	17	20	19	3	3	4	9	6	7	5	7	5	10	4	8	1	4	2	8	7	8	7	6	7	4	8	7	1	3	2	2	1	0	1	1	3	2	1	1	0	0	3	0	1	5	4	0	0	3	0	2	1	5	3	2	1	3	2	1	3	0	5	3	2	1
13:54:09	37.0	3	1	2	0	0	4	3	2	1	0	1	2	1	2	4	0	4	1	1	0	3	2	3	1	3	7	8	8	20	20	20	18	20	20	0	1	1	7	8	3	6	8	4	6	5	9	2	4	2	4	6	8	6	6	9	8	5	5	3	0	1	3	3	5	0	1	1	3	0	5	3	5	6	0	2	0	0	3	2	2	2	2	2	0	0	3	0	0	0	3	3	2	0	6	1	2
13:59:09	37.0	0	3	2	5	1	1	0	0	2	2	3	4	4	1	0	4	0	2	4	2	2	2	1	2	7	5	8	5	20	18	20	18	19	21	2	3	0	7	3	6	5	10	8	6	6	6	3	0	2	7	5	6	6	7	8	8	6	5	2	1	1	0	0	1	2	0	5	3	3	4	2	5	0	3	2	2	0	1	1	3	4	2	0	3	2	2	2	6	1	1	5	3	3	0	0	0
14:04:09	37.0	4	0	1	2	2	1	2	4	4	2	2	1	0	4	0	1	1	0	0	3	1	1	1	0	3	5	7	6	20	17	19	17	23	21	2	1	0	8	7	9	7	10	6	5	4	11	2	0	1	6	5	5	5	10	7	8	6	5	1	2	2	2	1	0	0	0	0	4	0	0	1	0	1	1	4	2	4	2	0	4	5	3	0	5	4	2	3	2	0	0	3	4	0	0	0	2
14:09:09	37.0	3	1	1	3	1	4	3	0	2	1	5	1	0	1	0	1	0	0	1	6	0	2	1	2	4	4	7	10	21	22	18	21	21	17	0	1	3	7	10	6	9	11	8	5	8	5	3	3	2	8	4	3	7	13	8	2	4	6	2	4	1	2	4	0	0	2	3	0	0	1	0	3	1	2	0	0	1	1	0	1	2	1	0	2	0	3	1	4	1	4	2	0	2	2	1	3
14:14:09	37.0	1	2	0	0	1	1	0	1	3	0	0	3	2	0	2	0	3	7	1	0	2	0	0	3	4	9	8	5	18	17	22	19	22	19	1	3	3	8	5	7	6	8	6	7	4	4	0	3	1	6	6	4	6	8	8	4	6	8	2	0	0	4	0	0	2	1	0	3	2	2	0	2	0	3	5	0	0	0	0	0	2	0	1	1	3	3	3	2	0	2	3	0	2	0	0	2
14:19:09	37.0	5	0	1	3	0	0	0	1	0	1	1	1	0	0	2	0	0	1	3	2	4	3	2	2	2	7	7	11	16	21	22	20	22	21	0	3	1	6	2	5	8	10	7	8	9	7	4	3	0	5	9	8	6	11	8	7	6	7	2	0	0	2	0	1	1	1	3	4	4	3	4	1	0	1	1	3	1	2	0	2	0	2	1	0	0	4	0	2	3	5	2	1	2	0	1	0
14:24:09	37.0	2	1	2	0	2	0	1	3	4	1	0	0	5	2	0	1	3	2	0	1	1	0	4	2	3	8	7	10	20	18	19	18	21	21	0	2	2	6	8	6	4	9	8	8	6	8	2	5	1	9	5	7	4	11	6	8	3	5	3	0	1	0	1	1	1	0	4	3	0	0	2	2	2	2	2	1	3	0	0	1	3	0	3	0	5	3	1	3	1	0	5	0	5	1	3	2
14:29:09	37.0	0	0	4	4	2	1	5	7	2	3	3	1	2	4	0	1	0	0	0	1	2	3	2	0	2	8	6	9	18	24	19	17	17	23	3	2	0	6	4	4	5	15	7	8	6	7	0	4	0	7	6	7	6	2	7	5	8	10	1	2	0	0	4	0	3	1	1	0	1	4	2	3	3	5	3	2	3	1	0	1	0	0	0	0	3	2	2	1	1	1	1	2	2	3	2	2
14:34:09	37.0	4	3	3	0	2	0	4	4	3	0	0	3	3	2	2	3	0	2	0	1	2	6	4	1	0	7	9	9	21	19	18	21	19	17	0	4	0	7	6	6	3	7	8	6	5	8	1	4	0	4	7	6	6	10	5	5	6	5	3	0	4	0	0	2	0	2	2	3	2	3	2	1	2	0	1	5	2	2	1	4	4	0	1	0	2	3	1	4	0	0	3	1	1	1	0	4
14:39:09	37.0	2	4	3	3	4	4	3	0	3	0	3	0	3	5	5	3	0	0	2	6	1	2	0	0	3	7	5	6	23	20	21	18	24	21	2	0	4	4	8	7	6	8	7	10	8	7	2	2	0	6	10	4	5	7	9	9	6	8	1	0	3	1	4	2	1	0	2	4	2	1	0	0	0	2	2	2	3	3	2	0	4	2	2	2	3	5	0	2	1	4	4	1	2	0	1	1
14:44:09	37.0	1	0	1	1	2	4	0	1	4	1	2	2	0	0	2	1	0	0	0	0	0	2	0	0	2	10	8	8	17	20	21	25	20	21	3	0	5	4	6	5	6	10	10	9	6	7	1	3	4	9	4	7	8	7	7	9	7	6	1	0	3	0	2	2	1	0	3	0	0	4	1	0	1	2	1	3	1	2	3	0	1	4	0	3	2	2	1	3	4	2	1	3	2	0	0	4
14:49:09	37.0	3	4	2	2	4	4	4	0	0	0	3	3	2	4	0	0	3	0	0	3	3	0	3	2	0	9	9	6	15	16	21	20	22	24	0	1	2	7	10	6	7	12	7	10	5	6	1	1	1	6	9	8	8	11	8	7	10	6	1	4	3	2	3	0	2	2	1	0	0	0	2	2	1	1	3	3	0	1	2	5	2	4	5	2	0	1	2	2	2	3	1	2	0	0	1	4
14:54:09	37.0	3	1	2	0	1	0	3	0	3	2	1	2	0	6	0	4	5	0	1	2	4	0	0	1	2	7	8	9	19	21	21	20	20	22	3	3	0	6	8	5	6	8	7	9	6	8	0	3	4	9	7	9	3	9	10	8	2	9	1	2	3	0	2	0	2	3	0	5	2	0	2	2	0	2	6	3	1	2	2	0	2	2	3	2	3	0	2	0	2	1	3	4	0	0	2	0
14:59:09	37.0	3	0	2	0	0	0	0	4	1	1	1	1	1	1	1	0	1	2	2	3	0	4	0	1	5	11	8	9	20	18	17	21	22	21	0	1	0	5	2	4	7	9	11	8	6	6	4	4	0	10	4	3	8	8	8	7	7	7	0	0	1	2	0	1	4	1	0	3	4	1	3	0	2	2	3	0	1	0	0	0	1	2	1	3	2	0	2	1	0	0	2	0	2	3	0	1
15:04:09	37.0	0	1	3	0	0	4	1	5	1	2	3	0	2	4	1	3	4	0	0	6	2	1	0	0	0	12	11	6	23	23	22	21	23	25	2	0	0	9	5	8	9	10	5	7	7	12	4	0	4	7	8	8	6	7	10	7	5	7	1	3	3	3	0	0	3	0	2	0	3	0	2	3	0	0	5	3	4	0	4	2	0	1	0	1	2	2	1	0	0	2	4	1	1	1	3	3
15:09:09	37.0	4	1	3	4	3	1	3	0	0	1	0	2	3	3	1	0	0	0	2	0	2	2	0	1	2	10	9	7	23	24	20	19	22	23	3	2	2	8	6	5	6	12	8	6	12	8	0	2	0	6	6	6	6	7	7	8	3	8	1	0	2	3	0	0	0	0	2	1	3	4	0	0	2	0	3	0	0	0	1	2	2	2	2	0	0	1	2	4	0	2	3	1	3	2	0	2
15:14:09	37.0	0	1	0	2	1	3	2	2	0	1	0	1	2	0	2	0	3	0	2	0	0	6	4	2	1	9	9	10	17	20	20	24	22	17	1	0	1	6	8	7	4	13	9	14	10	13	0	3	1	8	9	5	5	6	10	5	8	7	1	3	5	0	1	3	0	5	1	0	1	0	2	4	1	3	1	3	4	0	0	0	3	4	1	2	2	0	2	1	4	1	0	0	0	2	2	1
15:19:09	37.0	0	1	0	0	3	0	1	0	2	2	4	2	0	0	3	0	1	1	1	1	4	1	2	2	3	5	5	7	21	19	23	20	21	24	2	1	3	7	8	6	8	13	9	8	11	9	2	0	2	4	5	6	8	7	8	5	4	8	3	1	3	2	4	4	4	1	3	1	3	1	0	1	4	4	3	2	0	1	3	0	1	1	2	3	4	3	0	0	0	2	4	0	4	1	1	3
15:24:09	37.0	1	2	1	1	1	0	1	1	2	1	0	0	0	0	0	2	4	2	0	1	4	3	4	3	5	10	13	10	19	25	20	23	20	23	1	3	1	7	4	11	8	10	5	5	6	9	3	1	3	6	7	5	8	8	4	6	7	6	2	5	0	5	4	1	1	3	4	2	0	0	1	1	0	1	3	2	2	2	0	1	6	3	1	0	1	2	2	2	4	2	3	3	3	0	2	0
15:29:09	37.0	1	5	1	1	3	0	4	0	3	1	1	3	4	4	1	1	4	2	2	2	3	1	0	4	2	7	6	9	25	20	17	27	22	17	1	0	4	5	9	9	3	9	8	11	9	9	0	7	2	6	6	6	3	11	9	6	6	5	5	1	0	0	1	4	0	4	2	0	0	0	0	0	2	2	0	5	5	2	0	1	2	2	3	3	0	3	0	2	0	3	0	0	3	4	0	1
15:34:09	37.0	0	3	4	0	0	2	2	3	0	2	1	2	1	1	0	0	5	2	0	2	5	0	1	2	1	10	6	9	19	20	22	19	25	24	1	0	2	9	5	7	5	13	5	10	9	11	0	1	1	4	8	6	10	8	7	9	7	7	6	0	1	3	3	0	1	3	3	1	1	0	4	6	3	2	5	0	3	0	4	4	2	1	1	2	1	1	0	0	0	0	0	4	0	2	0	1
15:39:09	37.0	1	1	2	1	5	0	2	0	0	2	3	4	2	0	4	0	1	0	2	4	2	0	5	1	1	9	9	10	18	22	25	21	20	25	3	1	1	9	7	11	13	8	9	10	12	12	2	2	0	3	6	6	6	9	5	7	7	11	2	1	1	0	4	2	3	1	1	3	1	4	2	1	5	0	2	2	3	1	2	0	0	0	1	3	0	6	5	4	0	5	4	4	3	5	1	0
15:44:09	37.0	3	2	3	0	1	2	1	3	3	0	2	0	4	3	0	5	3	1	6	0	0	2	0	2	3	9	10	5	21	21	22	21	20	20	2	0	3	5	10	6	7	10	7	7	10	8	3	0	1	5	5	2	5	11	9	6	4	7	2	0	1	0	1	0	0	2	2	1	1	0	0	4	0	1	2	0	1	2	3	2	2	4	2	4	3	3	5	0	1	0	0	0	2	0	2	1
15:49:09	37.0	2	5	4	1	4	0	0	0	6	4	0	2	4	2	4	2	0	0	5	1	4	2	3	1	3	9	5	9	26	21	24	21	18	21	0	1	1	9	7	8	7	12	9	10	8	10	1	0	0	7	8	10	11	8	10	7	5	4	2	5	3	0	2	0	0	2	1	3	3	3	2	3	2	4	1	4	0	2	0	3	1	1	5	2	0	2	0	1	1	0	2	0	5	0	0	3
15:54:09	37.0	0	0	1	4	3	0	4	1	1	0	3	2	2	3	3	4	3	5	0	5	3	2	1	3	0	10	9	7	24	23	22	23	24	25	2	1	1	7	11	7	5	11	9	11	8	11	0	0	2	7	5	7	9	7	7	10	6	9	1	1	3	0	2	1	3	3	0	0	1	7	0	2	1	5	0	6	2	4	0	4	3	0	2	1	1	2	2	5	2	2	1	0	1	0	4	1
15:59:09	37.0	4	4	3	1	5	3	1	0	2	3	2	2	6	1	3	4	5	1	5	3	1	0	2	5	4	9	9	10	20	22	22	21	22	18	1	2	1	7	5	10	7	10	6	9	11	9	0	3	6	8	8	9	9	9	8	10	5	8	8	1	4	3	2	4	0	4	2	0	6	0	2	2	1	0	1	0	2	3	1	2	1	2	4	1	1	0	2	1	1	5	1	0	0	0	1	3
16:04:09	37.0	2	3	2	3	1	3	0	3	3	1	1	2	0	5	1	5	4	1	4	0	3	0	1	3	0	10	7	10	24	19	21	22	26	24	0	5	1	11	8	11	9	11	8	12	7	12	0	0	2	2	7	9	9	11	5	10	5	7	5	2	2	0	0	0	6	0	2	3	1	0	2	0	1	2	4	1	2	3	2	0	2	7	3	4	1	2	2	0	2	0	0	4	2	0	3	0
16:09:09	37.0	2	4	2	1	5	3	0	2	1	3	1	1	3	1	5	0	1	1	1	1	0	0	0	1	0	8	4	12	24	22	23	21	27	21	2	2	1	7	4	7	6	12	11	10	9	13	2	3	2	3	8	7	9	9	7	10	10	6	0	5	0	0	1	0	2	1	0	2	1	2	1	2	0	1	1	1	2	0	3	2	3	1	4	1	3	1	2	2	3	1	2	0	1	0	4	0
16:14:09	37.0	1	0	2	3	0	2	1	1	2	1	4	4	0	1	3	1	6	2	4	1	0	2	1	2	0	7	8	9	22	22	22	22	25	23	2	1	3	4	8	6	8	13	7	13	10	13	3	2	1	7	5	7	7	6	5	7	7	8	2	1	2	2	2	1	0	3	5	3	0	2	2	0	5	0	0	0	0	3	2	1	0	0	0	0	3	2	4	3	1	1	1	1	4	0	0	3
16:19:09	36.9	2	1	2	3	1	3	3	0	2	3	4	0	1	0	0	0	2	0	0	3	0	4	0	1	2	12	8	9	20	25	25	23	26	24	1	3	1	9	7	9	6	11	7	8	13	9	0	1	4	8	9	5	9	8	7	7	9	5	1	1	4	1	2	0	1	1	2	1	2	3	0	4	2	3	1	4	0	2	7	2	1	1	1	3	3	3	0	4	0	2	1	3	1	2	5	0
16:24:09	37.0	3	3	4	4	0	0	2	2	0	1	2	1	2	4	4	2	2	2	7	0	1	0	3	2	0	12	11	9	23	23	21	22	23	23	1	1	1	7	4	8	7	12	7	10	13	12	0	2	2	11	9	5	6	9	9	9	9	8	2	2	4	2	0	2	1	6	0	1	0	0	2	2	0	4	1	2	1	3	0	3	0	1	0	1	5	0	5	0	0	0	1	0	1	5	4	1
16:29:09	37.0	0	3	4	3	1	4	3	3	3	2	0	1	1	3	3	0	2	1	0	1	2	3	0	2	0	8	10	9	23	22	24	21	24	27	1	1	3	8	8	7	8	14	9	13	11	13	1	3	2	5	8	5	5	10	9	6	9	10	0	2	3	3	3	2	0	3	1	2	4	0	0	3	1	3	0	1	4	1	1	2	2	0	1	0	3	0	2	0	3	2	3	2	0	2	0	0
16:34:09	37.0	0	1	4	0	1	0	0	2	3	2	4	1	1	4	3	0	1	2	4	5	2	2	1	3	3	11	7	6	26	24	23	23	23	22	1	4	1	8	8	6	7	14	5	9	15	13	1	2	1	9	7	5	6	10	6	6	6	7	3	1	0	3	3	4	4	4	3	3	1	1	5	1	0	3	1	1	1	5	1	1	0	2	0	1	2	0	2	3	0	2	2	2	2	3	2	1
16:39:09	37.0	0	0	1	2	4	3	0	1	1	1	2	1	1	1	0	1	2	1	1	0	2	3	2	5	1	8	9	8	22	25	28	21	25	29	3	0	1	9	7	6	5	10	13	9	7	10	0	5	1	6	6	5	10	11	6	6	9	9	3	0	0	3	4	2	1	2	3	1	0	5	1	5	2	2	0	1	5	1	0	1	0	4	4	1	1	0	1	5	5	0	0	1	0	4	0	0
16:44:09	37.0	4	2	3	3	5	0	0	2	4	0	0	1	0	2	1	4	1	4	0	0	0	4	0	3	2	8	6	7	20	24	25	21	26	24	1	1	2	8	6	6	3	12	6	9	10	10	3	3	1	6	10	7	6	10	9	8	10	6	2	1	9	0	2	2	7	4	3	2	6	1	3	3	4	1	2	0	2	0	0	2	3	1	6	1	0	2	2	1	3	3	3	0	2	0	0	0
16:49:09	37.0	2	0	1	1	4	1	3	3	2	4	0	2	3	1	0	0	0	1	2	1	0	2	2	0	2	12	7	9	26	23	24	25	25	21	2	2	0	6	6	4	9	10	9	12	15	10	1	0	0	6	3	5	8	6	7	7	11	7	0	5	5	0	1	0	0	0	0	0	1	3	1	3	0	5	2	2	1	2	3	0	0	0	0	2	1	5	3	0	0	2	2	0	1	0	1	1
16:54:09	37.0	4	0	0	4	3	1	3	2	2	1	0	3	0	0	0	0	2	0	4	2	1	3	3	3	2	8	6	9	25	25	26	25	27	26	0	4	0	8	5	5	11	10	8	11	11	14	0	2	2	9	5	6	10	8	5	7	13	8	0	0	2	2	1	2	1	1	1	4	3	1	1	4	3	3	0	0	0	1	1	3	2	1	0	1	2	3	3	1	1	1	4	4	2	0	0	3
16:59:09	37.0	3	1	1	5	1	3	1	0	0	0	2	3	3	4	2	4	0	1	4	0	2	3	2	0	2	7	8	8	25	24	24	22	21	27	0	0	0	3	6	7	6	8	7	14	9	11	0	2	4	5	9	7	8	11	9	9	8	12	2	3	2	1	3	0	2	5	2	2	0	1	1	0	4	2	2	1	1	1	2	4	1	0	3	1	0	4	0	3	2	5	0	1	1	2	0	2
17:04:09	37.0	4	3	1	1	2	0	0	0	0	1	0	1	2	2	2	2	3	0	3	2	1	2	3	3	3	9	8	7	22	25	23	24	24	23	1	3	3	8	9	10	8	10	8	14	14	12	2	3	1	8	7	7	7	9	11	9	9	9	0	2	2	1	0	1	4	1	3	0	5	1	2	0	3	2	1	3	0	3	4	2	3	3	3	3	1	5	4	0	0	0	1	2	0	2	3	2
