

Software Version	3.09.07



Experiment File Path:	C:\Users\bccl-thinkstation\Documents\aqib\platereader\11.9.22_neo2.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	11/9/2022
Time	11:52:43 AM
Reader Type:	Synergy Neo2
Reader Serial Number:	1903282
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 50 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579/10,  Emission: 616/20
	    Optics: Top,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: Low,  Standard Dynamic Range
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 10
	Read Height: 4.5 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
8:19:33	37.0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	2	2	2	1	2	1	1	0	1	0	0	0	3	3	6	2	3	3	1	0	1	0	0	0	3	2	2	3	3	3	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
8:24:33	37.0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	2	1	2	1	1	0	1	1	0	3	3	4	3	2	2	1	0	0	1	0	0	2	2	2	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1
8:29:33	37.0	2	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	2	2	2	2	1	1	0	0	1	0	0	1	4	3	5	2	2	3	1	0	0	0	0	0	2	3	2	5	3	3	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
8:34:33	37.0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	2	2	1	2	2	1	0	0	0	0	0	1	2	3	5	3	2	2	0	1	1	0	1	0	3	2	2	3	2	2	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0
8:39:33	37.0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	2	1	2	2	2	2	0	1	1	1	1	0	2	4	5	2	3	3	0	1	0	1	1	0	3	2	3	3	3	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	2	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0
8:44:33	37.0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	2	2	2	3	1	1	0	0	0	0	0	3	3	4	3	2	2	1	1	0	1	1	0	2	3	2	3	3	2	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1
8:49:33	37.0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	2	1	2	3	3	0	0	1	0	0	0	1	3	4	3	2	2	0	0	1	1	0	1	4	3	2	3	3	3	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0
8:54:33	37.0	1	1	1	0	1	1	0	1	1	0	1	2	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	2	1	2	2	2	2	1	0	0	0	1	1	3	3	4	3	2	2	1	1	0	1	1	0	2	3	3	3	3	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0
8:59:33	37.0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	2	1	2	2	2	1	0	0	1	1	0	3	3	4	3	2	2	0	1	1	0	1	0	3	3	3	4	2	3	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0
9:04:33	37.0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	2	1	1	1	1	1	0	1	2	2	2	1	2	1	0	0	0	0	1	0	2	2	5	3	3	3	1	1	0	0	1	0	3	2	2	4	3	4	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0
9:09:33	36.9	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	2	2	2	1	1	1	0	0	0	1	0	1	2	3	5	3	3	2	0	1	0	0	0	1	3	2	3	4	3	2	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1
9:14:33	37.0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	3	3	2	1	2	2	0	1	0	0	0	1	3	3	4	3	2	2	1	0	0	1	0	0	4	2	3	3	2	2	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
9:19:33	37.0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	2	2	2	1	1	1	0	1	1	0	2	3	4	3	2	3	0	1	1	0	1	1	2	3	2	3	3	3	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0
9:24:33	37.0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	2	2	2	2	1	2	0	0	1	0	0	1	2	3	4	3	3	2	0	1	1	0	1	0	3	3	3	4	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0
9:29:33	37.0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	2	2	2	2	2	0	0	2	0	1	0	2	2	5	2	3	3	0	1	1	1	1	1	2	2	3	3	3	2	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0
9:34:33	37.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	2	2	2	2	2	2	1	0	1	0	0	1	3	3	5	3	3	3	1	0	2	0	0	1	2	2	2	3	2	3	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0
9:39:33	37.0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	2	2	2	2	2	0	1	1	0	1	0	2	2	5	3	3	2	0	1	0	0	1	1	2	4	2	3	3	3	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1
9:44:33	37.0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	2	2	1	2	2	1	1	1	1	1	0	3	3	5	3	3	2	0	0	1	0	1	0	3	2	2	2	3	2	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1
9:49:33	37.0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	2	2	1	1	2	2	0	1	0	0	1	1	2	3	4	3	2	3	1	0	1	1	1	0	2	3	2	3	2	2	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0
9:54:33	37.0	0	0	0	0	1	1	1	1	0	2	1	0	1	0	1	1	1	1	0	0	0	0	2	1	0	1	1	2	2	2	2	2	1	0	1	0	1	0	1	3	3	5	3	3	3	1	1	1	1	0	1	3	3	2	2	2	3	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1
9:59:33	36.9	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	2	3	2	2	2	0	1	0	1	1	0	3	3	5	2	2	2	0	1	1	1	1	1	2	3	2	4	3	3	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0
10:04:33	37.0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	2	2	2	2	2	2	0	1	1	0	1	0	3	3	5	2	2	3	1	0	0	0	1	0	3	3	3	3	2	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0
10:09:33	37.0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	1	1	2	2	2	1	0	1	1	0	1	3	2	5	3	3	3	0	0	0	0	1	0	2	3	2	3	2	3	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1
10:14:33	37.0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	2	1	0	1	0	1	0	0	2	2	5	3	2	2	0	0	0	0	0	1	2	2	3	4	3	3	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1
10:19:33	37.0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	2	2	2	2	2	2	1	1	0	0	1	1	3	3	4	3	2	3	0	1	1	1	1	1	2	2	3	4	3	2	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0
10:24:33	37.0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	2	3	2	1	2	2	0	0	0	0	1	1	3	3	5	2	3	3	0	0	0	1	1	0	3	3	2	4	2	2	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0
10:29:33	37.0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	2	3	2	1	2	2	1	1	0	0	0	0	3	3	4	3	2	3	1	1	1	0	0	0	3	3	3	3	3	2	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0
10:34:33	37.0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	2	2	2	2	2	2	0	0	0	0	0	1	2	3	5	3	3	2	0	1	0	1	0	0	2	3	2	4	3	3	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0
10:39:33	37.0	1	0	0	0	0	1	1	0	1	1	2	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	2	3	1	1	2	1	0	0	1	1	0	0	2	3	5	2	2	2	1	0	1	1	0	1	3	2	2	4	3	3	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0
10:44:33	37.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	2	2	1	2	2	2	1	1	0	1	0	0	2	4	5	3	3	3	0	1	1	1	0	0	3	3	3	4	3	3	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0
10:49:33	37.0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	2	2	2	1	2	2	0	0	1	1	0	0	2	2	5	2	2	2	1	0	0	0	1	1	3	3	3	4	3	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1
10:54:33	37.0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	2	1	1	2	1	2	0	1	1	0	0	1	3	3	5	3	2	3	0	1	0	0	1	0	2	3	2	4	2	2	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0
10:59:33	37.0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	2	3	2	1	2	2	1	1	0	1	0	0	3	3	4	3	3	2	1	1	0	0	0	0	3	2	2	3	2	2	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1
11:04:33	37.0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	2	2	2	3	3	2	1	0	0	1	0	1	3	3	5	4	3	3	1	1	0	1	1	0	3	3	2	3	3	2	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1
11:09:33	37.0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	3	2	2	1	2	1	0	1	0	0	1	0	3	2	5	3	2	3	1	0	1	1	0	0	3	3	3	3	3	2	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	2	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1
11:14:33	37.0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	2	2	2	2	1	1	0	0	1	0	0	0	3	3	4	3	2	2	0	1	1	1	0	0	3	3	3	3	3	3	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1
11:19:33	37.0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	2	3	3	3	2	1	1	1	1	1	0	4	3	5	1	2	2	0	0	0	0	0	1	3	3	2	3	3	2	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0
11:24:33	37.0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	2	2	2	2	2	2	0	0	0	0	0	0	3	3	5	3	3	3	0	0	0	1	0	0	3	3	3	4	2	3	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0
11:29:33	37.0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0	2	2	2	2	2	2	0	0	0	0	0	1	3	2	5	3	3	3	1	0	0	1	0	0	2	2	3	4	2	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
11:34:33	37.0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	2	1	2	2	2	2	1	0	1	0	0	1	2	3	5	3	2	3	1	1	1	1	0	0	2	2	2	3	2	2	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1
11:39:33	37.0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	3	2	2	2	2	2	0	1	1	1	0	0	2	3	5	3	2	2	1	1	0	1	0	0	3	3	3	3	2	3	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0
11:44:33	37.0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	2	2	2	1	3	1	1	1	0	0	0	1	3	2	4	3	3	3	0	0	0	1	0	0	3	3	3	3	2	2	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
11:49:33	37.0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	2	3	3	2	2	2	0	0	0	0	1	1	3	3	4	3	2	2	0	0	0	1	0	0	2	3	3	4	2	2	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0
11:54:33	37.0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	2	2	2	2	2	2	0	0	0	0	1	1	3	2	5	3	3	3	1	0	0	0	0	0	2	3	3	3	3	2	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1
11:59:33	37.0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	2	2	2	2	2	2	1	0	0	0	1	1	4	3	5	2	2	2	0	0	1	0	0	0	3	3	2	3	3	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1
12:04:33	37.0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	2	2	1	2	3	1	2	0	1	0	0	0	3	3	5	3	3	3	1	1	0	0	1	0	3	2	2	4	3	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0
12:09:33	37.0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	3	2	2	2	1	2	1	0	0	0	1	1	3	2	4	4	3	3	1	0	1	0	1	0	2	3	3	4	3	3	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
12:14:33	37.0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	1	1	1	1	0	1	2	2	2	2	2	1	0	0	1	0	0	0	3	3	5	3	3	2	1	0	1	1	0	0	3	3	3	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
12:19:33	37.0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	2	2	2	2	2	2	0	1	0	0	0	0	3	3	5	2	2	3	0	0	0	0	1	0	3	2	2	2	3	3	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1
12:24:33	37.0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	2	2	3	1	2	1	0	1	0	0	0	2	2	5	2	2	3	1	1	1	0	0	1	3	3	2	2	3	3	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	1
12:29:33	37.0	1	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	2	2	2	2	2	0	0	1	1	0	1	3	3	5	2	2	2	1	1	0	0	0	0	3	2	2	3	2	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1
12:34:33	37.0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	2	3	2	2	1	2	1	0	1	0	0	0	3	3	5	3	2	3	0	0	1	0	0	0	3	2	3	3	2	3	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0
12:39:33	37.0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	2	2	2	1	2	2	0	0	0	0	0	1	4	2	5	2	3	2	0	1	0	1	0	1	2	2	3	4	1	3	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0
12:44:33	37.0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	3	3	3	2	2	0	0	1	0	0	1	3	2	5	3	2	3	1	0	0	1	0	1	2	3	2	3	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1
12:49:33	37.0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	3	2	2	3	2	2	1	0	1	0	0	1	3	2	5	2	2	2	0	0	1	1	0	1	3	2	2	3	3	3	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0
12:54:33	37.0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	3	3	2	1	0	1	0	0	1	0	3	3	4	2	1	2	0	0	0	0	1	0	3	3	3	2	2	2	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	0
12:59:33	37.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	3	2	2	4	3	3	0	0	0	1	1	0	3	2	5	3	3	2	1	1	0	1	1	0	2	3	4	3	3	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0
13:04:33	37.0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	2	2	2	2	2	2	1	0	1	0	0	0	3	3	4	3	2	3	0	1	0	2	1	0	3	3	3	2	2	3	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1
13:09:33	37.0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	2	3	2	2	2	2	0	0	1	0	0	1	2	3	5	2	2	3	0	0	1	0	1	1	3	2	2	3	1	3	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1
13:14:33	37.0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	2	2	3	2	0	0	1	0	0	1	2	4	4	2	2	2	0	1	1	1	0	1	2	3	3	3	2	2	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0
13:19:33	37.0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	2	2	2	2	2	2	1	1	0	0	0	0	2	2	5	2	2	2	1	0	0	1	0	1	3	3	2	2	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0
13:24:33	37.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	2	1	2	1	3	2	0	0	0	0	2	1	4	3	5	2	2	2	0	1	1	1	0	0	2	3	3	3	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0
13:29:33	37.0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	2	3	2	3	2	0	0	0	1	0	0	3	3	5	2	2	3	1	0	2	0	0	0	2	3	2	3	2	3	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
13:34:33	37.0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	2	2	2	1	2	2	1	1	1	0	1	1	3	3	5	3	2	1	0	0	1	0	0	1	3	2	2	3	2	2	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0
13:39:33	37.0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	2	3	2	2	2	2	0	0	0	0	0	0	3	3	4	1	1	1	0	1	0	0	0	0	3	3	3	2	2	2	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1
