

Software Version	3.09.07



Experiment File Path:	C:\Users\bccl-thinkstation\Documents\aqib\platereader\adp1_antibiotic_10.12.22.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	10/12/2022
Time	1:46:33 PM
Reader Type:	Synergy H1
Reader Serial Number:	20012722
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
2:59:09	30.1	0	3	7	2	7	0	0	4	2	5	0	2	0	0	9	3	5	23	23	17	26	27	28	0	4	0	7	8	1	23	17	24	27	38	28	0	0	1	3	0	3	22	18	26	30	30	22	0	3	3	9	3	5	5	0	0	3	4	1	2	3	1	8	3	0	1	0	1	6	0	0	1	0	0	0	3	2	0	5	7	3	3	4	0	5	1	0	3	0	2	7	6	1	6	4	8
3:04:09	30.0	0	2	0	0	0	0	3	0	0	3	0	6	4	5	2	1	0	20	20	15	31	29	33	4	0	2	7	4	7	14	23	13	35	30	33	0	1	4	0	0	10	13	13	18	29	28	34	0	1	0	0	0	0	2	4	3	0	1	0	6	3	8	8	0	0	1	0	0	0	0	4	5	3	3	3	0	2	0	0	6	0	1	7	0	3	4	0	5	0	0	0	0	0	1	0	4
3:09:09	30.0	9	0	0	0	9	0	4	3	0	0	2	0	5	0	1	12	7	19	13	19	24	28	34	1	0	5	2	6	8	20	24	14	30	33	35	2	2	6	3	8	4	18	22	14	26	31	28	4	3	6	5	2	3	1	1	4	4	0	0	2	3	0	3	0	0	0	4	1	3	2	1	3	0	6	0	0	10	0	0	3	0	0	2	0	0	0	0	0	4	0	0	4	5	7	2	6
3:14:09	30.1	1	0	0	1	0	1	0	5	6	0	1	4	4	0	4	1	10	23	27	21	24	32	32	0	4	0	2	6	7	21	15	20	32	35	35	0	4	2	0	2	2	20	17	16	31	37	29	7	0	2	0	0	2	6	1	2	5	6	2	0	2	0	0	6	2	6	0	0	3	0	0	3	5	0	4	0	0	3	0	0	0	0	6	4	0	0	0	0	2	0	8	0	0	0	1	3
3:19:09	30.0	2	8	0	4	0	1	2	3	0	0	0	0	1	0	4	8	10	13	23	20	32	27	27	0	4	2	1	0	3	20	25	29	40	40	38	0	2	1	4	5	0	20	11	25	32	24	31	5	0	1	1	0	4	0	0	7	0	0	1	0	6	5	3	0	5	0	0	0	3	0	0	2	4	0	0	6	0	3	6	0	0	7	0	7	4	2	6	0	6	8	8	9	0	4	1	0
3:24:09	30.0	0	6	0	6	3	0	0	0	0	0	0	3	1	7	3	4	10	16	14	24	29	35	31	0	3	2	0	5	1	21	24	16	31	29	45	11	0	4	2	6	6	20	17	21	33	35	41	1	2	5	0	0	4	0	3	0	0	0	0	0	6	1	7	3	0	7	0	2	5	0	4	0	0	0	0	0	1	3	7	1	2	9	0	3	3	8	6	3	4	0	6	6	0	1	2	2
3:29:09	30.0	7	6	6	7	3	3	0	5	0	2	0	0	0	3	13	15	4	15	15	26	33	30	31	0	0	7	7	0	5	18	22	15	35	32	33	0	5	2	1	0	5	23	15	25	31	30	26	0	1	0	1	6	0	0	0	3	0	0	2	3	6	0	1	4	1	0	0	0	0	5	2	3	1	1	5	0	3	5	4	2	0	0	3	1	1	0	4	3	0	0	0	5	6	5	8	0
3:34:09	30.1	3	0	0	0	0	3	0	3	3	0	5	0	2	2	6	2	7	25	20	23	32	33	32	3	3	0	8	9	2	20	25	14	35	36	36	1	6	4	1	5	6	24	20	11	29	32	27	0	6	3	6	5	0	6	7	2	0	0	1	1	1	4	0	0	2	1	2	0	0	7	0	5	0	2	1	3	0	10	0	0	2	1	5	0	0	0	0	0	5	0	0	3	7	0	2	6
3:39:09	30.1	0	0	0	0	0	4	0	1	0	4	3	0	11	4	11	12	15	22	20	25	41	34	42	0	4	0	2	8	0	22	22	23	40	36	41	5	1	0	5	4	4	16	30	22	37	36	40	3	1	0	1	3	3	0	2	1	0	2	1	2	0	7	2	0	0	0	6	2	0	0	3	1	0	0	0	0	7	4	0	6	0	0	8	0	4	0	0	7	2	0	1	8	5	1	0	1
3:44:09	30.1	0	4	0	0	0	1	0	2	0	0	4	0	0	0	4	2	8	28	17	18	36	38	33	0	2	5	5	6	0	23	19	24	30	38	43	4	4	3	0	5	4	13	19	18	33	40	33	0	5	0	0	6	0	0	0	2	0	0	0	0	8	1	3	5	1	0	1	2	0	4	1	0	0	1	0	0	0	5	8	6	0	0	4	2	3	3	0	3	2	3	5	1	0	1	2	5
3:49:09	30.0	1	4	0	0	0	9	0	6	0	0	4	1	1	3	7	1	4	21	24	21	37	42	33	0	0	5	6	0	0	13	21	25	42	33	49	1	5	8	0	7	6	21	22	24	36	40	39	0	4	4	0	3	4	2	0	6	0	6	0	0	0	5	0	0	0	7	0	0	3	0	3	2	0	0	0	1	3	0	0	0	3	0	0	0	2	3	3	0	0	7	5	3	0	6	11	2
3:54:09	30.0	1	1	7	0	0	3	0	0	0	5	3	0	2	0	1	4	9	25	16	27	44	39	36	0	0	0	7	2	0	24	26	21	35	41	53	3	0	0	2	11	8	19	23	19	31	42	37	4	7	0	6	4	0	2	0	3	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	5	2	1	2	2	5	0	6	5	3	1	1	0	6	6	1	1	2	0	1	5	0	7	4	0
3:59:09	30.1	0	3	3	5	3	8	0	0	4	0	0	3	0	0	6	1	3	22	31	20	37	39	43	1	2	0	5	8	8	29	27	18	54	46	50	0	5	5	4	9	4	22	17	27	41	30	41	2	0	0	3	0	0	0	4	3	1	7	0	2	0	7	0	0	0	1	0	6	0	0	6	8	3	0	0	0	2	2	5	0	3	2	0	3	0	2	0	4	3	2	2	10	0	4	3	3
4:04:09	30.0	1	2	3	0	3	0	10	3	0	4	0	0	1	1	10	11	1	21	25	27	37	34	40	0	6	3	4	10	0	20	32	19	43	44	48	3	0	4	0	5	4	16	21	18	37	34	46	0	0	0	0	6	0	0	0	3	0	3	4	0	2	0	3	0	0	1	6	0	9	3	0	0	1	0	6	4	0	1	2	1	0	0	4	4	3	0	5	3	3	2	6	4	3	4	3	5
4:09:09	30.0	0	0	2	0	1	1	4	1	2	0	0	0	0	1	6	2	7	11	27	23	38	38	41	2	0	4	2	9	3	27	21	21	42	34	49	5	0	0	6	2	1	15	25	19	36	36	33	6	0	8	3	3	4	1	4	1	0	0	0	1	5	0	0	6	1	5	0	0	5	1	0	3	2	0	0	7	2	0	3	4	1	6	0	0	2	3	4	0	0	3	3	9	5	0	7	0
4:14:09	30.0	1	4	0	0	0	7	0	2	4	0	2	0	5	1	6	7	9	25	19	21	45	40	39	0	0	3	5	6	0	23	18	21	47	46	50	1	6	3	5	4	7	15	21	19	39	38	41	0	1	4	3	0	1	5	1	1	5	12	3	3	0	0	3	2	4	5	0	0	0	6	0	0	0	0	2	1	1	4	3	0	0	2	4	0	5	0	0	0	2	0	4	4	0	0	4	1
4:19:09	30.0	0	3	0	0	0	3	0	0	0	5	0	0	3	0	7	2	6	21	17	23	42	44	43	0	0	1	1	9	10	24	28	30	48	42	50	5	2	0	8	9	2	20	17	25	35	34	34	0	0	4	3	4	0	6	0	2	9	5	6	0	7	6	1	3	1	0	0	0	0	3	1	5	0	3	0	6	7	0	0	0	7	5	0	0	3	2	0	4	0	2	5	1	0	3	0	9
4:24:09	30.1	0	5	0	0	6	0	0	0	0	4	2	3	0	1	8	7	5	26	28	25	44	43	49	3	2	2	2	4	0	26	26	27	43	46	48	0	0	3	9	4	7	24	20	24	36	35	42	0	4	0	0	0	2	0	4	4	7	1	2	0	1	0	3	1	0	5	0	0	0	2	4	0	0	0	0	10	2	2	0	0	0	0	2	0	5	0	0	5	4	0	4	0	0	0	0	1
4:29:09	30.1	1	0	0	3	3	6	0	0	0	0	0	1	3	9	5	11	6	22	26	18	43	48	38	0	0	1	6	10	7	20	27	20	51	48	52	2	9	0	5	1	3	24	19	17	45	43	41	4	1	0	2	1	0	1	0	1	4	1	3	6	3	3	3	0	9	0	1	4	6	2	1	4	7	8	9	0	1	0	0	0	2	2	1	0	0	9	2	0	7	0	4	0	8	8	0	3
4:34:09	30.1	1	5	0	0	0	0	0	5	0	0	2	1	6	5	0	6	4	26	19	11	45	39	41	4	6	0	0	6	1	27	21	28	58	52	48	0	5	6	7	3	3	19	13	22	34	40	48	5	3	2	2	3	3	5	0	0	1	0	6	2	7	0	3	0	0	7	4	3	9	0	3	3	5	3	0	6	4	0	9	1	13	1	0	6	2	0	0	2	4	0	0	0	0	5	0	0
4:39:09	30.1	4	3	0	0	0	0	7	4	0	0	0	0	3	4	0	7	6	22	19	19	51	45	47	1	9	7	10	8	4	33	29	24	49	50	56	0	2	0	3	6	8	24	26	25	42	44	39	0	4	0	1	0	2	3	0	0	10	3	9	4	0	3	10	4	3	1	0	0	0	0	1	0	2	3	0	4	9	0	0	0	2	0	1	4	0	0	0	1	0	1	5	8	0	1	0	0
4:44:09	30.1	0	0	0	2	2	0	0	9	0	0	3	0	1	1	12	7	3	30	23	21	44	49	37	0	5	2	6	2	4	24	22	28	54	62	63	0	0	4	7	4	3	24	21	18	46	41	46	0	1	7	4	9	1	5	0	0	0	0	0	4	3	0	5	3	0	0	0	1	2	3	0	0	0	1	0	3	0	0	0	3	0	2	0	7	0	0	3	1	0	6	2	8	0	1	4	7
4:49:09	30.0	3	7	7	0	0	0	0	0	0	1	0	0	7	6	6	3	0	27	21	17	43	41	43	0	2	0	5	6	0	27	21	24	55	54	59	0	0	2	2	2	9	18	21	26	41	46	45	2	0	2	2	1	0	3	5	0	2	0	0	4	2	4	2	7	2	1	5	1	1	2	0	2	0	7	3	1	4	3	7	0	1	0	3	8	10	3	3	0	2	4	1	7	2	6	4	4
4:54:09	30.0	3	6	0	0	12	0	0	0	0	2	7	0	2	4	2	2	6	25	25	23	44	48	53	0	0	2	9	1	11	33	21	26	57	62	61	8	3	3	0	3	6	23	30	26	42	46	48	0	1	1	7	0	5	4	3	2	0	4	2	1	2	2	4	4	0	0	3	0	5	0	0	0	0	0	1	0	3	1	5	1	2	0	0	0	5	2	5	5	1	2	3	2	0	2	0	1
4:59:09	30.0	8	1	0	0	10	1	1	0	4	0	3	0	1	6	6	1	1	19	25	20	58	42	49	0	8	1	4	6	5	20	23	25	61	57	65	1	7	1	2	3	7	20	24	24	42	54	50	0	1	2	7	0	3	3	0	3	2	0	0	2	6	5	4	5	0	6	5	1	0	0	6	1	6	0	0	0	0	0	3	0	1	6	0	6	5	7	2	3	1	0	0	0	0	2	1	0
5:04:09	30.0	0	7	1	2	0	6	5	0	3	1	1	2	0	1	5	4	1	18	27	26	43	57	45	0	1	0	6	9	10	31	24	21	59	66	67	2	3	4	6	5	2	21	25	19	52	50	50	0	6	6	5	0	5	2	0	0	0	0	3	2	7	0	3	4	6	0	0	10	7	0	2	0	0	2	0	0	6	8	1	0	0	3	5	4	0	0	2	0	6	7	0	0	2	0	10	4
5:09:09	30.0	0	2	6	6	0	2	0	0	3	0	0	0	0	0	2	6	5	21	21	25	44	53	47	0	7	0	4	5	3	18	24	30	65	71	71	6	0	0	4	11	5	16	18	25	48	52	44	0	0	0	2	0	5	6	4	2	0	8	7	0	1	0	6	2	2	0	5	1	0	6	1	8	7	7	1	0	8	0	0	0	2	9	0	0	6	2	1	1	5	2	1	0	0	1	8	4
5:14:09	30.1	0	0	5	3	0	0	2	2	0	4	0	0	1	5	6	0	6	23	26	27	42	54	51	0	4	0	5	6	0	32	21	27	67	63	70	4	8	0	5	8	0	20	18	28	49	53	53	0	0	3	0	4	4	3	2	0	4	0	0	2	5	4	2	1	6	4	1	0	0	0	2	0	0	0	4	8	1	4	0	5	0	0	5	5	3	6	1	0	1	0	2	0	0	7	0	2
5:19:09	30.1	0	8	0	0	0	2	1	0	0	5	9	5	4	5	4	3	5	24	25	20	42	48	51	0	2	0	4	5	8	23	30	30	67	72	71	4	6	0	0	10	5	23	22	23	55	49	52	4	3	1	0	4	5	2	8	5	4	0	0	1	1	7	3	8	1	0	0	3	9	3	1	0	0	0	1	5	0	4	0	0	5	0	0	6	2	7	5	4	0	0	0	5	2	8	3	1
5:24:09	30.0	0	9	4	0	2	0	3	4	0	4	7	3	0	0	5	9	5	25	25	24	53	51	52	4	3	4	6	0	3	28	24	25	64	72	71	0	1	7	8	11	0	24	19	34	47	48	57	7	2	0	0	0	0	2	4	5	0	0	1	5	7	6	2	0	0	0	0	4	1	5	9	0	4	0	0	0	0	6	1	3	5	6	0	5	4	0	0	4	3	4	0	0	0	0	0	5
5:29:09	30.1	5	9	0	1	0	0	1	0	0	4	3	0	7	3	0	6	8	24	21	23	51	50	49	0	0	0	5	3	0	26	28	32	68	66	75	0	2	4	9	3	6	26	32	27	51	55	54	1	0	7	3	0	0	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	6	0	3	4	3	2	0	3	7	1	3	4	7	0	0	0	3	1	2	7
5:34:09	30.1	0	9	0	0	0	2	2	2	0	0	0	4	0	5	1	0	6	29	25	27	53	44	50	5	5	0	9	4	6	27	35	32	73	73	72	0	10	0	7	0	1	19	26	30	46	45	49	0	5	0	0	1	2	8	2	0	1	3	0	1	0	0	3	2	3	1	0	0	4	8	5	7	0	4	13	0	3	6	6	0	0	0	0	4	0	7	2	0	6	0	2	0	4	4	0	2
5:39:09	30.1	3	0	0	0	0	2	0	1	0	1	0	7	3	9	8	6	6	20	30	24	49	49	51	0	0	2	2	15	3	26	29	33	78	75	84	0	1	2	1	5	6	26	30	25	57	56	44	5	3	0	0	4	2	2	3	5	0	2	0	5	3	1	2	4	0	6	5	0	6	1	0	0	6	6	5	2	4	0	0	0	0	2	0	0	3	0	5	4	0	8	1	6	0	3	0	0
5:44:09	30.0	4	7	0	8	2	0	1	2	3	3	0	0	2	4	7	1	5	31	25	25	50	55	51	0	0	4	10	8	0	29	31	31	79	77	85	7	2	5	1	5	7	24	26	24	50	47	50	3	2	4	0	0	2	4	1	0	5	0	3	0	0	4	4	2	3	2	0	0	1	5	7	0	0	0	0	3	0	5	2	1	0	1	0	0	2	0	4	0	9	0	0	6	3	0	0	2
5:49:09	30.0	0	4	0	0	3	10	0	6	0	4	0	0	1	0	6	6	5	25	23	31	47	53	51	0	0	0	6	8	1	33	31	29	70	75	79	5	8	1	3	6	9	26	28	27	55	44	53	6	1	4	1	2	1	0	0	5	3	0	3	0	1	0	2	4	0	0	1	2	2	2	0	0	2	0	2	0	5	0	1	2	6	1	1	2	3	0	0	0	6	2	0	3	4	0	0	5
5:54:09	30.1	0	3	5	0	3	0	7	9	0	0	2	0	1	6	6	6	7	25	32	29	53	53	48	0	0	4	3	5	4	30	29	32	78	76	84	7	2	3	7	4	7	33	28	32	59	47	56	1	6	0	0	1	4	0	4	1	1	3	1	4	0	6	2	3	0	1	0	0	0	7	0	3	0	2	3	5	0	3	3	0	0	5	3	2	10	5	4	0	1	8	4	4	1	2	3	1
5:59:09	30.0	7	5	0	3	5	0	3	2	0	2	2	5	6	0	6	8	1	27	20	29	51	54	54	2	6	5	3	2	1	33	21	30	78	80	81	3	2	4	5	7	2	35	26	24	50	52	50	0	4	3	0	6	1	0	1	0	5	10	8	0	1	1	2	4	0	0	4	1	5	0	2	4	4	2	4	4	1	0	0	0	2	2	0	0	2	3	3	0	0	0	1	3	2	7	0	0
6:04:09	30.0	0	5	0	0	3	0	0	0	0	5	0	0	3	4	10	2	6	33	29	21	52	53	52	0	0	0	6	0	10	37	36	21	77	78	85	6	6	4	4	8	7	30	27	18	51	56	53	4	3	6	0	2	0	3	1	0	3	2	3	0	3	0	3	3	3	2	4	9	0	0	0	10	0	0	1	0	0	3	4	0	0	2	4	0	6	4	3	5	1	8	2	3	0	0	9	0
6:09:09	30.1	0	5	0	2	0	6	5	5	0	0	0	8	1	1	0	6	4	34	25	27	52	52	51	3	5	4	0	7	1	36	29	30	83	83	94	0	2	7	3	6	7	22	27	25	56	58	61	8	2	0	1	6	2	2	2	2	4	1	4	1	1	1	3	3	1	0	2	6	0	7	3	3	1	0	6	0	6	0	1	5	5	0	0	0	7	3	1	1	6	5	3	2	3	4	0	2
6:14:09	30.1	3	2	2	2	0	0	0	3	0	0	6	2	8	3	6	10	3	27	27	23	55	57	49	5	5	1	10	5	6	34	25	31	83	80	91	3	2	0	10	9	10	28	19	22	59	55	57	3	0	6	0	0	0	3	0	4	1	0	0	0	0	10	2	0	2	5	5	14	2	2	3	1	0	0	0	1	3	1	0	5	3	0	0	0	2	0	2	1	2	2	0	8	2	1	0	5
6:19:09	30.1	0	6	0	4	0	0	0	5	4	0	3	1	0	0	7	6	3	26	25	27	57	54	56	0	0	0	6	0	4	30	40	37	91	79	95	1	1	1	6	6	3	26	35	26	59	55	61	4	1	0	0	6	1	1	4	8	0	0	3	2	3	2	7	0	0	2	2	4	0	2	0	0	7	0	4	2	0	0	1	2	4	2	0	1	1	0	0	0	5	0	0	0	2	3	3	1
6:24:09	30.1	0	0	3	5	0	6	5	0	2	2	5	0	11	0	7	5	10	20	25	24	56	56	55	0	3	0	2	2	6	35	38	32	91	86	98	4	10	1	2	10	8	32	33	27	61	55	60	0	0	1	0	2	0	0	1	2	0	0	2	1	3	0	8	4	0	1	0	0	2	3	1	0	5	0	5	5	0	0	0	10	3	2	0	8	0	0	0	0	2	3	2	6	0	0	3	0
6:29:09	30.0	2	9	0	0	2	3	0	0	3	1	0	3	0	0	0	0	7	31	26	29	56	56	62	0	0	2	13	0	9	35	37	31	86	92	96	5	2	4	7	7	0	32	30	22	57	58	64	2	3	5	0	3	7	0	8	0	1	3	3	0	9	6	8	0	0	0	5	2	10	5	0	6	4	0	2	6	0	1	2	0	0	0	0	3	2	3	6	1	1	1	0	5	2	0	0	2
6:34:09	30.1	0	0	4	0	0	11	5	2	0	4	7	0	0	0	3	0	3	27	25	30	60	54	58	0	6	0	5	7	9	38	39	31	85	89	98	0	2	0	2	8	2	28	25	30	59	58	66	0	4	0	0	0	0	0	0	1	5	2	0	0	5	3	1	0	3	2	0	5	7	4	5	0	3	1	0	9	0	0	7	2	4	0	0	4	3	0	0	9	0	0	4	3	0	0	5	6
6:39:09	30.0	0	2	0	3	0	0	0	11	0	0	4	3	2	1	9	2	7	26	29	32	55	57	60	0	4	0	4	5	11	32	31	43	85	82	96	0	2	3	4	0	7	32	25	26	61	62	66	4	0	0	4	5	4	3	2	2	3	4	7	6	0	0	3	7	0	5	3	1	0	3	0	7	2	2	0	3	1	4	0	3	1	0	0	0	2	1	4	11	3	7	0	0	0	0	2	6
6:44:09	30.0	0	0	4	0	0	3	5	0	0	0	2	0	0	1	1	2	6	30	30	33	68	65	67	0	7	6	8	5	6	35	33	34	93	96	101	0	5	0	2	5	2	34	19	25	64	64	70	0	0	2	5	0	0	2	0	1	0	8	1	0	0	4	0	4	0	10	5	7	3	4	2	0	0	4	1	0	6	4	4	5	4	0	0	1	3	6	5	2	1	1	2	4	0	0	0	0
6:49:09	30.0	0	4	0	6	3	5	4	0	3	1	9	7	0	1	2	10	5	32	27	32	70	74	67	0	0	0	4	0	2	32	34	35	96	94	107	1	3	3	2	7	8	34	27	27	57	71	70	3	5	0	2	10	4	0	2	5	2	0	0	2	6	1	6	4	4	5	0	4	1	5	5	3	0	0	0	0	0	1	1	0	3	2	3	3	0	1	4	5	0	1	8	0	3	3	3	0
6:54:09	30.0	3	6	1	5	0	2	0	0	0	0	3	0	0	1	9	0	3	29	28	28	70	68	70	0	0	6	0	2	2	42	35	37	96	94	109	9	2	7	5	7	9	33	28	29	64	64	68	10	0	1	0	3	6	9	0	2	4	0	5	0	0	3	5	7	4	5	2	2	1	3	1	0	0	4	9	0	1	3	3	0	0	6	0	1	2	0	5	0	0	0	0	4	0	4	0	2
6:59:09	30.1	9	0	9	0	0	2	5	6	4	0	0	3	2	7	7	10	5	29	33	32	66	76	74	0	1	4	5	8	6	28	39	33	98	102	112	0	5	5	6	5	1	38	29	27	70	78	66	1	3	6	0	0	0	3	3	3	6	0	0	2	6	0	5	0	1	7	4	0	0	11	1	7	4	9	8	6	5	1	7	3	1	2	0	0	4	6	0	4	2	2	0	5	0	0	0	6
7:04:09	30.1	6	8	3	0	1	2	9	2	0	0	3	5	0	1	4	5	2	28	29	28	67	69	77	0	2	0	5	6	6	37	40	42	97	103	117	5	6	5	10	1	1	34	29	28	71	73	72	7	3	5	1	0	3	0	4	9	0	0	0	2	0	1	4	0	2	2	0	0	0	0	0	0	0	0	0	0	2	3	1	10	2	0	0	0	6	7	4	2	2	8	0	0	0	1	0	0
7:09:09	30.1	9	3	0	0	0	2	2	5	2	0	4	0	8	4	0	5	7	29	37	31	76	69	70	0	7	0	7	4	7	47	38	37	93	107	117	3	6	1	5	5	2	36	30	26	74	70	75	7	1	1	0	3	6	2	0	0	0	0	1	0	1	4	1	0	4	7	2	4	0	0	1	0	0	0	0	0	0	7	0	10	0	0	0	5	4	0	2	0	2	0	0	6	0	4	2	4
7:14:09	30.1	4	0	3	0	3	6	0	0	0	2	2	0	2	6	3	0	10	29	28	28	73	80	72	0	4	0	3	13	1	38	33	44	100	105	117	4	3	0	2	4	4	33	34	28	77	81	82	9	3	4	1	10	6	5	5	0	1	0	3	0	1	4	3	3	0	5	1	1	2	0	0	1	0	0	1	4	3	0	3	0	10	4	0	6	5	0	2	0	0	0	0	6	2	1	7	6
7:19:09	30.1	3	0	1	0	4	2	5	0	0	5	0	2	4	4	4	8	6	30	30	32	76	69	79	0	0	4	9	7	7	38	40	40	92	102	115	1	0	0	8	9	6	33	32	31	76	75	80	2	3	8	2	0	0	0	1	4	4	0	3	2	7	2	8	5	1	3	0	0	2	1	0	4	2	0	0	0	0	0	2	10	0	6	0	5	1	6	0	2	6	2	0	0	5	2	0	0
7:24:09	30.1	4	0	0	0	0	0	4	4	0	2	4	0	3	0	8	13	4	30	36	25	74	74	79	5	0	0	5	4	1	40	40	44	97	105	118	1	5	0	1	11	2	26	31	31	79	75	77	5	5	3	1	5	0	0	5	8	4	4	0	0	0	1	4	7	0	2	2	3	0	6	2	0	8	0	5	0	0	0	2	2	5	4	0	0	0	0	0	0	4	7	5	3	1	0	0	8
7:29:09	30.0	5	2	5	0	0	3	0	3	0	0	7	3	2	0	13	2	0	41	32	36	82	75	78	0	5	0	1	6	3	39	40	45	92	108	124	7	5	1	0	4	2	34	30	27	77	74	79	0	0	3	1	0	0	2	2	6	0	1	0	5	5	0	0	3	1	6	0	0	9	1	1	6	4	1	1	1	3	0	0	3	2	0	0	0	5	1	2	4	1	0	0	2	0	0	1	7
7:34:09	30.0	4	0	3	4	5	0	0	4	0	2	4	0	6	2	5	2	5	27	32	37	79	85	81	0	0	0	5	8	8	43	34	36	102	105	122	4	0	0	5	8	0	36	33	30	83	82	83	0	4	2	8	0	0	4	3	4	5	0	1	4	2	0	0	1	5	1	5	4	4	3	0	5	5	7	0	0	0	0	0	0	0	0	6	0	0	2	4	0	5	2	0	9	0	2	0	0
7:39:09	30.0	0	3	0	8	5	3	0	0	3	0	4	0	0	5	9	5	0	38	34	35	83	88	86	0	9	0	6	5	10	37	35	40	102	111	118	0	4	1	7	10	3	31	37	33	83	81	93	9	9	0	4	2	4	5	0	0	0	1	0	3	5	6	0	0	1	4	0	3	0	3	0	0	1	4	0	0	6	0	0	5	1	3	0	1	4	0	2	3	2	0	0	0	1	1	5	0
7:44:09	30.0	0	7	0	3	0	0	4	1	2	0	2	0	6	5	0	10	7	40	45	36	89	83	84	2	9	0	9	10	0	51	41	41	108	113	115	4	0	4	2	3	5	41	38	32	87	87	84	7	0	6	0	4	5	4	1	0	0	2	5	6	1	2	0	0	2	2	0	4	0	2	0	6	5	0	6	5	0	6	0	7	0	0	0	0	0	0	4	7	3	0	4	3	0	0	3	0
7:49:09	30.1	10	7	6	0	7	0	3	3	4	1	3	0	2	2	4	4	3	41	36	36	79	84	87	3	4	4	5	7	2	48	41	40	99	124	122	7	5	2	2	2	7	31	35	44	90	89	99	4	7	0	0	0	3	3	0	4	1	0	3	2	0	2	0	0	0	5	1	7	0	0	0	0	0	3	2	0	6	0	1	8	1	3	0	7	1	2	3	5	0	6	3	2	6	4	5	0
7:54:09	30.1	0	1	0	0	0	4	0	3	2	0	5	0	0	1	2	6	10	39	36	31	86	89	90	0	7	3	12	3	6	40	46	47	107	114	132	5	2	0	0	4	5	38	27	35	85	91	89	2	0	0	0	3	2	2	4	4	0	0	1	0	0	4	0	1	6	3	5	1	0	4	2	8	3	6	0	3	1	0	3	3	0	3	3	0	2	0	0	1	5	0	2	3	0	0	0	0
7:59:09	30.1	5	0	1	4	0	0	0	5	0	7	0	4	0	3	5	7	2	36	38	36	89	92	94	0	0	2	9	3	3	43	39	42	113	119	130	4	0	0	1	4	5	44	35	38	89	87	96	4	1	0	0	0	7	0	0	0	6	5	0	1	0	2	2	6	0	0	2	0	2	1	3	4	5	0	0	0	0	0	1	0	0	0	0	0	8	4	0	1	3	4	5	8	2	0	5	0
8:04:09	30.1	0	3	4	0	7	8	0	7	0	0	0	2	6	3	1	3	3	40	35	34	89	87	94	0	0	0	0	6	7	43	45	48	115	128	132	2	0	7	0	4	10	44	34	38	81	93	95	1	0	4	0	1	2	0	4	4	3	0	4	0	0	0	0	0	5	4	4	1	6	1	0	6	0	0	3	0	0	0	0	2	1	2	0	3	0	0	0	1	8	0	2	1	0	2	5	5
8:09:09	30.1	0	9	0	6	0	0	3	5	0	0	7	5	0	0	7	0	7	33	32	47	90	100	95	2	5	4	8	6	4	43	44	41	111	116	125	0	9	6	0	6	8	37	43	34	96	95	101	0	3	1	7	4	3	2	3	8	0	6	0	0	1	8	2	0	1	0	6	8	0	0	2	7	3	0	3	0	0	4	0	2	0	6	0	8	6	1	0	5	2	1	0	0	1	4	3	3
8:14:09	30.1	3	5	6	8	0	0	0	1	4	0	7	5	5	0	9	6	8	38	43	40	96	104	95	0	0	6	12	12	9	46	43	43	112	129	133	0	9	0	1	5	3	42	42	35	105	99	100	3	7	1	0	4	4	3	0	1	4	0	4	0	0	3	4	0	0	5	1	7	1	0	10	2	1	4	5	2	1	0	4	4	6	0	0	0	0	4	1	0	1	3	1	0	0	0	3	1
8:19:09	30.0	1	0	0	0	4	9	1	2	1	2	0	3	0	0	4	10	2	35	40	44	104	109	109	2	4	0	9	4	2	43	47	43	113	127	131	2	0	0	9	8	5	40	40	33	96	98	102	2	10	2	0	1	1	3	2	0	0	2	8	0	0	0	0	0	2	2	4	0	0	0	1	5	7	1	1	0	0	1	0	0	0	0	0	1	5	0	0	0	2	0	0	0	0	9	2	0
